dataset,path,label,split,video_id,frame_num,width,height,channels,brightness_mean,contrast_std,saturation_mean,sharpness_laplacian_var,edge_density,entropy_bits,jpeg_bytes
original,training/flip/0013_000000009.jpg,flip,training,0013,9,1080,1920,3,0.5834008468742435,0.20500406376142544,0.18372858796296296,1013.6310243697964,0.08114969135802469,6.969948473977881,376034
original,training/flip/0013_000000010.jpg,flip,training,0013,10,1080,1920,3,0.5772078000181554,0.2026612877339429,0.18594877337509078,1011.8762611111111,0.08201388888888889,6.948866592286561,376644
original,training/flip/0013_000000012.jpg,flip,training,0013,12,1080,1920,3,0.566059875030259,0.20452393099253383,0.1971295653292181,963.2639757506478,0.07968364197530864,6.973437448331186,372347
original,training/flip/0013_000000014.jpg,flip,training,0013,14,1080,1920,3,0.5591984008109416,0.20712154951202186,0.20694375605180346,971.2389625509045,0.07317901234567901,6.9523364030804515,372343
original,training/flip/0013_000000016.jpg,flip,training,0013,16,1080,1920,3,0.5538355535887195,0.20813631369554964,0.21630229703764223,863.6293626585481,0.06408179012345679,6.960083048092153,348147
original,training/flip/0013_000000017.jpg,flip,training,0013,17,1080,1920,3,0.5496505707607117,0.2101722079639944,0.22238879622064875,896.4742719821674,0.06627314814814815,6.9520024718943425,358763
original,training/flip/0013_000000018.jpg,flip,training,0013,18,1080,1920,3,0.5500102823922779,0.2097470255626401,0.22432904222645847,881.9400613210996,0.06674382716049383,6.95269621479769,361755
original,training/flip/0013_000000019.jpg,flip,training,0013,19,1080,1920,3,0.5524147603485839,0.20843941073022643,0.2233668868010167,859.4546906501844,0.06556327160493827,6.937413926196975,361132
original,training/flip/0013_000000020.jpg,flip,training,0013,20,1080,1920,3,0.5526654109174534,0.2072148573214384,0.22568065011498425,806.3455441015088,0.0625462962962963,6.935969994032169,352038
original,training/flip/0013_000000021.jpg,flip,training,0013,21,1080,1920,3,0.5557095758442265,0.20473852562112382,0.22538923119402082,655.2727314278978,0.0596141975308642,6.915938877371915,332832
original,training/flip/0013_000000023.jpg,flip,training,0013,23,1080,1920,3,0.5612249133835633,0.20337883380636093,0.22161840731663038,492.46935251843274,0.06049382716049383,6.866885852119694,299799
original,training/flip/0013_000000024.jpg,flip,training,0013,24,1080,1920,3,0.5642108505053256,0.203360029739691,0.21634880892943598,469.66479423010975,0.06468364197530864,6.821606649312382,297780
original,training/flip/0013_000000025.jpg,flip,training,0013,25,1080,1920,3,0.5632045093500363,0.20608101653942287,0.21618802196804646,664.1186194937414,0.06635802469135803,6.8300838972040845,330315
original,training/flip/0013_000000026.jpg,flip,training,0013,26,1080,1920,3,0.5626361220800048,0.2062592688266834,0.21652267156862745,679.9837891365645,0.06756172839506173,6.84239843274708,334494
original,training/flip/0013_000000027.jpg,flip,training,0013,27,1080,1920,3,0.562045102956306,0.20509935453432607,0.21745364129448078,631.9386739766708,0.06758487654320988,6.859011578506947,328217
original,training/flip/0013_000000028.jpg,flip,training,0013,28,1080,1920,3,0.5609004043361171,0.20531255700602002,0.2201776809489228,640.467658138765,0.06783179012345679,6.87826403261191,334034
original,training/flip/0013_000000029.jpg,flip,training,0013,29,1080,1920,3,0.5603999409949165,0.20581486245218447,0.2216903878449528,690.8609304097484,0.06829475308641976,6.889258488450613,340993
original,training/flip/0013_000000030.jpg,flip,training,0013,30,1080,1920,3,0.5601953919299201,0.20612202670200327,0.22213636982570806,686.2299104166667,0.06890432098765432,6.894822541800936,345368
original,training/flip/0014_000000001.jpg,flip,training,0014,1,1080,1920,3,0.5888754009319778,0.19676231429738314,0.17632811554405714,1087.5243520399308,0.08445216049382716,6.889495594893704,382100
original,training/flip/0014_000000002.jpg,flip,training,0014,2,1080,1920,3,0.5888720856784072,0.19676353250510484,0.176200882050351,1087.6231535472393,0.08445987654320988,6.889663017172738,382276
original,training/flip/0014_000000005.jpg,flip,training,0014,5,1080,1920,3,0.5899468462539337,0.19580879272584173,0.17496773632292423,1079.086060493827,0.08378086419753086,6.8849905638250535,390330
original,training/flip/0014_000000007.jpg,flip,training,0014,7,1080,1920,3,0.5880269418724279,0.1959546873109027,0.1764452898057371,1051.2858493840856,0.08183641975308642,6.894667898676877,381542
original,training/flip/0014_000000008.jpg,flip,training,0014,8,1080,1920,3,0.5881619897573226,0.19641181116329462,0.17740118917937547,1008.2337262726123,0.08138888888888889,6.915598258056196,378582
original,training/flip/0014_000000011.jpg,flip,training,0014,11,1080,1920,3,0.5870568812787461,0.19793034876468474,0.18174109817538125,895.3928553621184,0.07924382716049383,6.976846504573352,368550
original,training/flip/0014_000000015.jpg,flip,training,0014,15,1080,1920,3,0.5702078283859839,0.20029215383729457,0.19916629410251754,750.3970130657841,0.07381172839506173,6.9872974241918,349419
original,training/flip/0014_000000017.jpg,flip,training,0014,17,1080,1920,3,0.5545006486776809,0.20442768646950693,0.21262002050048412,774.8490870589469,0.07584876543209877,7.001027927259965,359427
original,training/flip/0014_000000018.jpg,flip,training,0014,18,1080,1920,3,0.5486126864711934,0.20679551305255497,0.22011850187605905,759.8936035231267,0.07641975308641975,6.993137507367599,363530
original,training/flip/0014_000000021.jpg,flip,training,0014,21,1080,1920,3,0.5504411254084968,0.19938441982530047,0.22836745415758897,573.6323844516246,0.06260030864197531,6.966712424765276,320559
original,training/flip/0014_000000022.jpg,flip,training,0014,22,1080,1920,3,0.5529972842532074,0.19991593052242962,0.2249334415093198,670.3861690814448,0.0715895061728395,6.926286815157313,340978
original,training/flip/0014_000000023.jpg,flip,training,0014,23,1080,1920,3,0.5520157554920117,0.20177946901977745,0.22694410213931251,817.3923711131591,0.07392746913580248,6.916797394256794,365384
original,training/flip/0015_000000001.jpg,flip,training,0015,1,1080,1920,3,0.5555565767973856,0.2398338969648376,0.20973566857298473,933.4318585147438,0.07381172839506173,7.110688514359438,330475
original,training/flip/0015_000000002.jpg,flip,training,0015,2,1080,1920,3,0.5551956472403776,0.23981893395321807,0.20979815722585332,941.0160240625834,0.07227623456790123,7.116012771064884,334939
original,training/flip/0015_000000003.jpg,flip,training,0015,3,1080,1920,3,0.5550687598341806,0.2398692340279283,0.2101025137678528,940.4101752514265,0.07299382716049382,7.121409276791299,334441
original,training/flip/0015_000000004.jpg,flip,training,0015,4,1080,1920,3,0.5548828181735657,0.24001132929006264,0.21006914941902688,931.6703337846269,0.07266203703703704,7.122585502687099,334142
original,training/flip/0015_000000005.jpg,flip,training,0015,5,1080,1920,3,0.5551783126059066,0.24019302871284967,0.20926176697530866,903.9535703360767,0.07425925925925926,7.118421625699501,337633
original,training/flip/0015_000000006.jpg,flip,training,0015,6,1080,1920,3,0.5554683490680223,0.240369787337799,0.20855776446381022,909.3055298067535,0.07347993827160494,7.116330859275736,338285
original,training/flip/0015_000000007.jpg,flip,training,0015,7,1080,1920,3,0.5550319327190754,0.24025812150830453,0.208931548429557,898.6426099822222,0.07304012345679012,7.123295045475051,336711
original,training/flip/0015_000000008.jpg,flip,training,0015,8,1080,1920,3,0.5548673860748002,0.2401289754123092,0.20975476957758413,890.0296469449564,0.07222993827160494,7.13163756739869,334471
original,training/flip/0015_000000009.jpg,flip,training,0015,9,1080,1920,3,0.5544913270091988,0.24051077253206532,0.21063262148995401,892.4390327417101,0.07207561728395062,7.1381364716476785,334970
original,training/flip/0015_000000010.jpg,flip,training,0015,10,1080,1920,3,0.5546098232116922,0.24072278097904956,0.21058118305192447,869.5074827653464,0.07149691358024692,7.13804035938854,333972
original,training/flip/0015_000000012.jpg,flip,training,0015,12,1080,1920,3,0.553736094090414,0.23964865545793554,0.2148152252027354,599.9335556169386,0.06587962962962964,7.194506842398376,310083
original,training/flip/0015_000000013.jpg,flip,training,0015,13,1080,1920,3,0.5523902997155653,0.23784300523049126,0.21822206525357057,547.3592426933299,0.06588734567901235,7.1929659383643525,304664
original,training/flip/0015_000000014.jpg,flip,training,0015,14,1080,1920,3,0.5505029842955701,0.23677579089241274,0.22196925305616072,611.871442617777,0.0683641975308642,7.184413631284464,316922
original,training/flip/0015_000000015.jpg,flip,training,0015,15,1080,1920,3,0.5482361167846768,0.23657281622665155,0.22610355959513434,671.7347292309075,0.06874228395061728,7.195889946123927,327833
original,training/flip/0015_000000016.jpg,flip,training,0015,16,1080,1920,3,0.5473581249243524,0.23678780189637377,0.22783660698075525,739.8696526105372,0.07121913580246914,7.208489699089268,337426
original,training/flip/0015_000000017.jpg,flip,training,0015,17,1080,1920,3,0.5457646869704672,0.23545269326918397,0.23080444164548533,690.3173841591768,0.07085648148148148,7.208173078543458,336913
original,training/flip/0015_000000018.jpg,flip,training,0015,18,1080,1920,3,0.5453752950254176,0.2339960762028207,0.2336237329036553,695.8165040923043,0.07301697530864197,7.2068943788477275,342416
original,training/flip/0015_000000020.jpg,flip,training,0015,20,1080,1920,3,0.5458029759743404,0.22947371787296053,0.2400432117677318,795.4331703360173,0.07765432098765432,7.168149017764137,355481
original,training/flip/0015_000000022.jpg,flip,training,0015,22,1080,1920,3,0.5635283110929558,0.21954236972660224,0.23621979582728153,644.6247423562886,0.053580246913580244,7.079552488756433,310474
original,training/flip/0015_000000024.jpg,flip,training,0015,24,1080,1920,3,0.5664816535796418,0.2206395648305426,0.23475048792665215,572.334019008571,0.05201388888888889,7.014049090713862,294524
original,training/flip/0015_000000025.jpg,flip,training,0015,25,1080,1920,3,0.5664982203915517,0.2206601772890068,0.23452982593500363,551.992426183068,0.05136574074074074,6.998482499902878,291987
original,training/flip/0015_000000026.jpg,flip,training,0015,26,1080,1920,3,0.5673826366194626,0.2220154472567525,0.23464120937726943,597.0427159884165,0.04933641975308642,6.97341862057624,294683
original,training/flip/0015_000000027.jpg,flip,training,0015,27,1080,1920,3,0.5671698589929799,0.2224645492476099,0.23547907210723795,602.8218864382693,0.04979938271604938,6.964536131200389,297630
original,training/flip/0015_000000028.jpg,flip,training,0015,28,1080,1920,3,0.5670314693778745,0.22225287735217542,0.23572041235475671,595.8376878595465,0.04758487654320988,6.960743363148051,297800
original,training/flip/0015_000000030.jpg,flip,training,0015,30,1080,1920,3,0.5658043281741709,0.22143048779617905,0.23850427408617766,504.62068043975523,0.045648148148148146,6.96362662671158,275451
original,training/flip/0016_000000002.jpg,flip,training,0016,2,1080,1920,3,0.5623365748305494,0.22077676048276512,0.21478322629206004,915.5811523310091,0.064375,6.962809940904032,343705
original,training/flip/0016_000000003.jpg,flip,training,0016,3,1080,1920,3,0.561444815117405,0.22047774079486074,0.21452228198378118,915.3633025119432,0.0648070987654321,6.96075627267706,346517
original,training/flip/0016_000000005.jpg,flip,training,0016,5,1080,1920,3,0.5609502806523844,0.21945004429547937,0.21309562795025416,864.1610015239198,0.06444444444444444,6.966733801718754,346118
original,training/flip/0016_000000007.jpg,flip,training,0016,7,1080,1920,3,0.5593864284525538,0.2193164535621259,0.21203838545449044,863.5147681924916,0.06303240740740741,6.943265322347677,327838
original,training/flip/0016_000000009.jpg,flip,training,0016,9,1080,1920,3,0.559327081063907,0.21818721019276896,0.21207455254478336,778.4103543428973,0.06401234567901234,6.947998848756603,324503
original,training/flip/0016_000000010.jpg,flip,training,0016,10,1080,1920,3,0.5573937057461874,0.21556303104870184,0.21477678868615346,503.48151972683036,0.06048611111111111,6.987038967124605,287031
original,training/flip/0016_000000011.jpg,flip,training,0016,11,1080,1920,3,0.5564507629054709,0.2153997919541655,0.21763040690813362,274.8769904147138,0.05670524691358025,7.029066577176424,257270
original,training/flip/0016_000000012.jpg,flip,training,0016,12,1080,1920,3,0.5564409760045994,0.21541018697998865,0.21766023851670296,274.94011545728307,0.056666666666666664,7.029291870342889,257279
original,training/flip/0016_000000014.jpg,flip,training,0016,14,1080,1920,3,0.5433568767398935,0.21680306903894114,0.23003658126059065,420.0486958561362,0.057067901234567904,7.079071951131941,289555
original,training/flip/0016_000000015.jpg,flip,training,0016,15,1080,1920,3,0.543324620627572,0.21681659033700965,0.23007017444323408,420.3485955637479,0.05743827160493827,7.0795196855892115,290018
original,training/flip/0016_000000016.jpg,flip,training,0016,16,1080,1920,3,0.5364796489197531,0.21674812489311843,0.23984348712478817,246.795169566377,0.05127314814814815,7.100490651445265,260182
original,training/flip/0016_000000017.jpg,flip,training,0016,17,1080,1920,3,0.5364629308127572,0.21675352931970557,0.23987634652626483,246.82963721416087,0.05094135802469136,7.100183306099457,260390
original,training/flip/0016_000000018.jpg,flip,training,0016,18,1080,1920,3,0.5278977888223191,0.21740639120635608,0.24689899729181794,281.54479912337104,0.05045524691358025,7.115326360055466,270757
original,training/flip/0016_000000019.jpg,flip,training,0016,19,1080,1920,3,0.5174318888435003,0.21944022091113974,0.25847063173263135,407.4690506743803,0.04892746913580247,7.1301189120162025,288430
original,training/flip/0016_000000020.jpg,flip,training,0016,20,1080,1920,3,0.5174147924987896,0.2194489023250473,0.25847138253449525,408.2455785102666,0.04883487654320988,7.130352491955737,288838
original,training/flip/0016_000000021.jpg,flip,training,0016,21,1080,1920,3,0.5189129731753813,0.2182691117482749,0.2581674401627935,392.4894426002134,0.04844135802469136,7.134782323285489,290924
original,training/flip/0016_000000022.jpg,flip,training,0016,22,1080,1920,3,0.5205303062969014,0.21813736381777185,0.25862995680525297,387.124612962963,0.050910493827160494,7.136234510542645,291677
original,training/flip/0016_000000023.jpg,flip,training,0016,23,1080,1920,3,0.5230065737714839,0.21860795376036185,0.26013810215444205,393.0997752742889,0.0501929012345679,7.147813692014674,289841
original,training/flip/0016_000000024.jpg,flip,training,0016,24,1080,1920,3,0.5277439916938998,0.21718093361329024,0.25464586170116194,387.4266956444807,0.06076388888888889,7.112659894234483,296961
original,training/flip/0016_000000025.jpg,flip,training,0016,25,1080,1920,3,0.5303773602033406,0.21823835025152788,0.25262044412672474,402.6106249827937,0.06516975308641976,7.092396817380617,299932
original,training/flip/0016_000000027.jpg,flip,training,0016,27,1080,1920,3,0.5313229166666666,0.21851637814008382,0.25068189829944326,355.03816293629023,0.06679783950617284,7.081840209743085,295369
original,training/flip/0016_000000028.jpg,flip,training,0016,28,1080,1920,3,0.5351757330246913,0.22153397679926035,0.24873797771423384,489.25010592040087,0.06969135802469135,7.087647707033224,319729
original,training/flip/0016_000000029.jpg,flip,training,0016,29,1080,1920,3,0.5352168134229,0.2226496986477875,0.24930335421205518,553.4591633506706,0.06929783950617284,7.0782445406336105,333840
original,training/flip/0016_000000030.jpg,flip,training,0016,30,1080,1920,3,0.5348321210814573,0.2223411390214764,0.2493994852184701,594.9046912891995,0.06991512345679013,7.066051715121953,338651
original,training/flip/0017_000000004.jpg,flip,training,0017,4,1080,1920,3,0.5626180479908013,0.22126685360918433,0.19921890318627453,955.7691576988432,0.10369598765432099,7.019743959095084,399045
original,training/flip/0017_000000005.jpg,flip,training,0017,5,1080,1920,3,0.5629384304647785,0.21987939585288893,0.19861480082001937,908.8765418343239,0.10361111111111111,7.019913543620389,395103
original,training/flip/0017_000000006.jpg,flip,training,0017,6,1080,1920,3,0.5630146680585815,0.2191373253969479,0.1976122250211813,916.4093117283356,0.10381944444444445,7.015294838939187,391419
original,training/flip/0017_000000007.jpg,flip,training,0017,7,1080,1920,3,0.5633303660584604,0.21940305278734057,0.1973143155410312,961.1827112473327,0.10412037037037038,7.014690487434683,396069
original,training/flip/0017_000000008.jpg,flip,training,0017,8,1080,1920,3,0.5626630677348099,0.21938787167143498,0.19797073763919146,912.1050691771811,0.10157407407407408,7.017439143735563,390917
original,training/flip/0017_000000009.jpg,flip,training,0017,9,1080,1920,3,0.5604376853364802,0.22079475074542332,0.20068160327402568,997.1369717056755,0.09991512345679013,7.032612632480033,395558
original,training/flip/0017_000000010.jpg,flip,training,0017,10,1080,1920,3,0.5579791704490438,0.22207587018849884,0.20347553180222705,1004.9095095164014,0.09918981481481481,7.057105039021284,397129
original,training/flip/0017_000000011.jpg,flip,training,0017,11,1080,1920,3,0.5574159726004599,0.22248942937643798,0.20434000922900025,1052.267883485511,0.0980324074074074,7.068878685270324,402022
original,training/flip/0017_000000012.jpg,flip,training,0017,12,1080,1920,3,0.5582606455004842,0.22107456564601585,0.20304177068203827,964.6170264655135,0.09922067901234567,7.082018518838705,394948
original,training/flip/0017_000000013.jpg,flip,training,0017,13,1080,1920,3,0.5556516165879932,0.2194736916056326,0.2076552306493585,750.8968970143177,0.09842592592592593,7.091461068811558,354911
original,training/flip/0017_000000014.jpg,flip,training,0017,14,1080,1920,3,0.5523914703612927,0.22040923882823465,0.21047452758109417,813.4792768689392,0.09377314814814815,7.093261411972897,364365
original,training/flip/0017_000000016.jpg,flip,training,0017,16,1080,1920,3,0.544405943627451,0.21954926396695648,0.22114853773299442,751.4487576988431,0.09158950617283951,7.07485537776347,355770
original,training/flip/0017_000000018.jpg,flip,training,0017,18,1080,1920,3,0.534687806372549,0.21901079473627025,0.23156918156923265,781.6510547086953,0.08859567901234568,7.067296996246837,357031
original,training/flip/0017_000000019.jpg,flip,training,0017,19,1080,1920,3,0.5308117435245703,0.22105846065559254,0.23802075957697894,792.9510030861817,0.0878858024691358,7.076992013630314,361635
original,training/flip/0017_000000020.jpg,flip,training,0017,20,1080,1920,3,0.5268561108085209,0.22147492477723682,0.2435789741436698,787.9996368526497,0.08299382716049383,7.097048760280597,360030
original,training/flip/0017_000000021.jpg,flip,training,0017,21,1080,1920,3,0.5326737813180829,0.21719354271555447,0.24190876149842655,560.9540505729287,0.07574845679012346,7.109369462919094,327807
original,training/flip/0017_000000022.jpg,flip,training,0017,22,1080,1920,3,0.5406584551258775,0.21734482995273416,0.23579854491951102,475.60578243574724,0.07148148148148148,7.048642683759564,310190
original,training/flip/0018_000000001.jpg,flip,training,0018,1,1080,1920,3,0.5673967789276204,0.212618041876044,0.20462456502662793,466.68593526139307,0.09864969135802469,6.97994468382989,309728
original,training/flip/0018_000000002.jpg,flip,training,0018,2,1080,1920,3,0.5667029226428226,0.21428507164834315,0.20516461661825225,584.9756977880063,0.09969907407407408,6.974373853151903,335986
original,training/flip/0018_000000005.jpg,flip,training,0018,5,1080,1920,3,0.5628902505446622,0.22443802405559946,0.2036720130567659,1161.0903284459662,0.09743055555555556,7.008721459894781,405410
original,training/flip/0018_000000006.jpg,flip,training,0018,6,1080,1920,3,0.5647631361958364,0.2234530541940706,0.19978004909525537,1084.0281160493828,0.0996682098765432,7.001718334086034,404707
original,training/flip/0018_000000007.jpg,flip,training,0018,7,1080,1920,3,0.5648932915758896,0.2239703120076221,0.1982689742949649,1136.0763315885895,0.1001003086419753,7.00303127203868,408082
original,training/flip/0018_000000008.jpg,flip,training,0018,8,1080,1920,3,0.5648469234144274,0.22622666956962403,0.1975303479030501,1237.593739830473,0.09829475308641976,7.02016541387262,420464
original,training/flip/0018_000000009.jpg,flip,training,0018,9,1080,1920,3,0.5644237037793512,0.22703716124563128,0.197923926939603,1243.1544348636232,0.09707561728395062,7.035718594250566,419015
original,training/flip/0018_000000010.jpg,flip,training,0018,10,1080,1920,3,0.5641632057915759,0.22635144320886436,0.1966901987260954,1142.7724806562928,0.09532407407407407,7.05124091566843,407045
original,training/flip/0018_000000011.jpg,flip,training,0018,11,1080,1920,3,0.5641985256293875,0.22445056847105707,0.1962748729121278,886.1113021604938,0.09172067901234568,7.065151977258661,370412
original,training/flip/0018_000000013.jpg,flip,training,0018,13,1080,1920,3,0.5624990203643186,0.22271271942185963,0.19861614545509562,748.5599757272495,0.08645061728395062,7.086439638829171,347676
original,training/flip/0018_000000014.jpg,flip,training,0018,14,1080,1920,3,0.5568989916182523,0.22370522828172787,0.20385702425260227,937.8331538608229,0.08959876543209877,7.101826210690401,377564
original,training/flip/0018_000000015.jpg,flip,training,0018,15,1080,1920,3,0.5539252167302107,0.22393481054209124,0.2072733731995885,994.2942632667825,0.09276234567901234,7.109669609536175,390472
original,training/flip/0018_000000016.jpg,flip,training,0018,16,1080,1920,3,0.5514016771060275,0.22497154571283434,0.2099645364318567,1080.831370252248,0.0925462962962963,7.127684153383898,405309
original,training/flip/0018_000000017.jpg,flip,training,0018,17,1080,1920,3,0.549901905939845,0.22447515824215694,0.21188964914669572,1049.2569090449247,0.09158950617283951,7.125390654929982,401863
original,training/flip/0018_000000018.jpg,flip,training,0018,18,1080,1920,3,0.5495459483175986,0.22438482971948914,0.2122919579097071,1009.8003266788954,0.09017746913580246,7.118988370102185,396544
original,training/flip/0018_000000021.jpg,flip,training,0018,21,1080,1920,3,0.5362705742404986,0.22390945423356876,0.23022604809670782,794.1063978373627,0.07886574074074074,7.0786077509501,354429
original,training/flip/0018_000000022.jpg,flip,training,0018,22,1080,1920,3,0.5267232831790124,0.22595306399614745,0.24249016960179134,851.3876475191948,0.08003858024691358,7.104959812055571,371460
original,training/flip/0018_000000023.jpg,flip,training,0018,23,1080,1920,3,0.5253675335875091,0.22419213717244835,0.24737003941236987,793.9744889783736,0.07534722222222222,7.1241881537061165,363435
original,training/flip/0018_000000024.jpg,flip,training,0018,24,1080,1920,3,0.5283683770576131,0.22031718681734266,0.24888772013435004,647.1095587524767,0.06934413580246913,7.127592411059137,335201
original,training/flip/0018_000000025.jpg,flip,training,0018,25,1080,1920,3,0.5342014739923747,0.2179608044994685,0.24608493895243283,465.86441790123456,0.06532407407407408,7.071563933065541,307860
original,training/flip/0018_000000026.jpg,flip,training,0018,26,1080,1920,3,0.5361928823226823,0.21870860397818456,0.24477670358266762,442.86405013503094,0.06915123456790123,7.027681866149165,307186
original,training/flip/0019_000000012.jpg,flip,training,0019,12,1080,1920,3,0.5614294265159768,0.22008186292396575,0.1945500257201646,1068.9371802025582,0.09699074074074074,6.957956617498689,410696
original,training/flip/0019_000000013.jpg,flip,training,0019,13,1080,1920,3,0.5622576460754055,0.2196006546073512,0.19387696305374003,1043.1964809382619,0.09647376543209876,6.950369939325931,403525
original,training/flip/0019_000000015.jpg,flip,training,0019,15,1080,1920,3,0.562888826479666,0.21726376955244514,0.19440273428044055,896.0906039222656,0.09522376543209876,6.963120006455459,381666
original,training/flip/0019_000000016.jpg,flip,training,0019,16,1080,1920,3,0.5624162543875575,0.21558356135196158,0.19607680305918662,720.0664042674041,0.095,6.977830229731091,359700
original,training/flip/0019_000000017.jpg,flip,training,0019,17,1080,1920,3,0.5632355021483902,0.21471329714342802,0.1974618471617042,525.9848861996433,0.09352623456790124,6.987747384151286,324537
original,training/flip/0019_000000018.jpg,flip,training,0019,18,1080,1920,3,0.5643317144759138,0.21469183857956453,0.19937976579520697,361.87198611533825,0.08558641975308642,7.019973776635874,293588
original,training/flip/0019_000000019.jpg,flip,training,0019,19,1080,1920,3,0.5616346923414427,0.21481500420536778,0.20322281794662309,292.67025743003165,0.07918981481481481,7.064303535861511,279026
original,training/flip/0019_000000020.jpg,flip,training,0019,20,1080,1920,3,0.5571562424352456,0.214390988697047,0.20609364598462843,295.2803432993613,0.0796141975308642,7.0684791938790585,279418
original,training/flip/0019_000000021.jpg,flip,training,0019,21,1080,1920,3,0.549836319520092,0.2143608519994969,0.21222601783769066,393.6729907764037,0.08705246913580247,7.088235270827241,296429
original,training/flip/0019_000000022.jpg,flip,training,0019,22,1080,1920,3,0.5428784400720165,0.21607023378990833,0.21834350414548537,537.6845815871604,0.0866820987654321,7.118554855937232,314923
original,training/flip/0019_000000023.jpg,flip,training,0019,23,1080,1920,3,0.5395452674897119,0.2179032267803829,0.22174615710481724,651.8483624227799,0.08688271604938272,7.128983638122946,336638
original,training/flip/0019_000000024.jpg,flip,training,0019,24,1080,1920,3,0.53209470505023,0.21959151201285682,0.2307748823680707,686.5356708146982,0.07988425925925927,7.135316728436484,339154
original,training/flip/0019_000000026.jpg,flip,training,0019,26,1080,1920,3,0.5154137466715081,0.2256448913708399,0.25170745960421204,988.6965481223685,0.07766203703703704,7.163447861344579,373332
original,training/flip/0019_000000027.jpg,flip,training,0019,27,1080,1920,3,0.5164963159646574,0.22189600167037007,0.25400925547688213,915.4770395013503,0.07256944444444445,7.169957039614898,363468
original,training/flip/0019_000000028.jpg,flip,training,0019,28,1080,1920,3,0.5210152732389253,0.21758661562808812,0.25353361965928345,720.1161658757716,0.0647608024691358,7.159423352201788,330252
original,training/flip/0019_000000029.jpg,flip,training,0019,29,1080,1920,3,0.530707331003389,0.21718411261221063,0.2472342369432341,636.7305443238812,0.062106481481481485,7.084036671893811,309265
original,training/flip/0019_000000030.jpg,flip,training,0019,30,1080,1920,3,0.5331622923474946,0.22040424574173512,0.244533008805374,871.3814615140603,0.07457561728395062,7.021140397583716,344421
original,training/flip/0020_000000004.jpg,flip,training,0020,4,1080,1920,3,0.56957421213084,0.21172506664217974,0.19546506785584605,1445.389375588468,0.09756944444444444,6.962884350050482,418591
original,training/flip/0020_000000005.jpg,flip,training,0020,5,1080,1920,3,0.5689684001301137,0.21023292400279917,0.19466875453885257,1332.9150880910279,0.09692901234567901,6.970889796954049,406513
original,training/flip/0020_000000006.jpg,flip,training,0020,6,1080,1920,3,0.5683645057946017,0.2115304919810054,0.19485145091987413,1327.2697303068678,0.09535493827160493,6.9754442121217535,407096
original,training/flip/0020_000000007.jpg,flip,training,0020,7,1080,1920,3,0.5690502224037763,0.20977534157143607,0.1932726394184217,1190.5307510964412,0.09576388888888888,6.972319567006499,390285
original,training/flip/0020_000000008.jpg,flip,training,0020,8,1080,1920,3,0.5688277108297023,0.2064727288690305,0.19438505923202615,853.0717975801613,0.09481481481481481,6.984236959914826,353391
original,training/flip/0020_000000009.jpg,flip,training,0020,9,1080,1920,3,0.5680265012254901,0.20623085882356165,0.19604306614621156,683.8502943238811,0.095,6.990401933180495,333352
original,training/flip/0020_000000011.jpg,flip,training,0020,11,1080,1920,3,0.564822977184701,0.20669395362615883,0.2007651994825708,465.0642755941834,0.09293981481481481,7.046081776943751,311361
original,training/flip/0020_000000013.jpg,flip,training,0020,13,1080,1920,3,0.5608357597282739,0.20704439791676515,0.20751926364681675,362.12707718883365,0.08456790123456791,7.080686989967295,291837
original,training/flip/0020_000000014.jpg,flip,training,0020,14,1080,1920,3,0.5573209838719438,0.20786232630944232,0.2098281476942629,516.5541918143196,0.08777006172839506,7.090164228814425,314923
original,training/flip/0020_000000016.jpg,flip,training,0020,16,1080,1920,3,0.5501834074679255,0.2103516847485379,0.21527550646030016,843.6646095878463,0.09023148148148148,7.115351693382623,366711
original,training/flip/0020_000000017.jpg,flip,training,0020,17,1080,1920,3,0.5473928263435004,0.21208763101089873,0.21927046455156138,843.7335262002745,0.08789351851851852,7.131826915515908,371333
original,training/flip/0020_000000018.jpg,flip,training,0020,18,1080,1920,3,0.5420225183823529,0.21403086343595523,0.22661901627935124,854.5505573416185,0.08380401234567901,7.129232500221655,367853
original,training/flip/0020_000000021.jpg,flip,training,0020,21,1080,1920,3,0.5245687465958606,0.2196295900207211,0.25310276151355604,831.0048122770323,0.07421296296296297,7.134300872302349,354856
original,training/flip/0020_000000022.jpg,flip,training,0020,22,1080,1920,3,0.5282099124757929,0.21371356141741502,0.2552660259319777,715.0403723127191,0.06540123456790123,7.117556138278063,334800
original,training/flip/0021_000000010.jpg,flip,training,0021,10,1080,1920,3,0.5605893208363593,0.2124974622975573,0.1924923425774631,1088.4649352985443,0.08826388888888889,6.989829176224917,405834
original,training/flip/0021_000000012.jpg,flip,training,0021,12,1080,1920,3,0.5586734711631567,0.21338331565672825,0.19500077538731542,1039.0422487709097,0.08828703703703704,7.011426213816735,403687
original,training/flip/0021_000000013.jpg,flip,training,0021,13,1080,1920,3,0.5562534722222222,0.21358036102942332,0.1985577285312273,1002.8875594892523,0.08762345679012346,7.0411122949873315,398324
original,training/flip/0021_000000016.jpg,flip,training,0021,16,1080,1920,3,0.552056726201283,0.21354883131054583,0.2056392765825466,729.6145801287913,0.08109567901234568,7.1057792583830395,359795
original,training/flip/0021_000000017.jpg,flip,training,0021,17,1080,1920,3,0.5499317432219801,0.21390830794757074,0.20904865271725973,742.7780448787698,0.081875,7.126468315684889,363029
