bucket,ssim,dhash,phash,path_a,path_b,sequence_a,sequence_b,label_a,label_b
same_sequence_cross_split,0.9319455711288964,0,0,testing/flip/0038_000000016.jpg,training/flip/0038_000000017.jpg,flip__0038,flip__0038,flip,flip
same_sequence_cross_split,0.9319430932619838,2,0,testing/flip/0038_000000013.jpg,training/flip/0038_000000014.jpg,flip__0038,flip__0038,flip,flip
same_sequence_cross_split,0.9318236333723057,2,4,testing/notflip/0042_000000024.jpg,training/notflip/0042_000000017.jpg,notflip__0042,notflip__0042,notflip,notflip
same_sequence_cross_split,0.9318150899273557,3,2,testing/notflip/0033_000000006.jpg,training/notflip/0033_000000007.jpg,notflip__0033,notflip__0033,notflip,notflip
same_sequence_cross_split,0.931810228074562,3,0,testing/notflip/0031_000000019.jpg,training/notflip/0031_000000024.jpg,notflip__0031,notflip__0031,notflip,notflip
same_sequence_cross_split,0.931710559025046,1,0,testing/notflip/0030_000000001.jpg,training/notflip/0030_000000002.jpg,notflip__0030,notflip__0030,notflip,notflip
same_sequence_cross_split,0.9316823943804686,1,0,testing/flip/0010_000000004.jpg,training/flip/0010_000000005.jpg,flip__0010,flip__0010,flip,flip
same_sequence_cross_split,0.9316612064431531,4,2,testing/notflip/0027_000000004.jpg,training/notflip/0027_000000012.jpg,notflip__0027,notflip__0027,notflip,notflip
same_sequence_cross_split,0.9316090639372693,2,2,testing/notflip/0023_000000024.jpg,training/notflip/0023_000000021.jpg,notflip__0023,notflip__0023,notflip,notflip
same_sequence_cross_split,0.9315884411160172,4,2,testing/flip/0044_000000003.jpg,training/flip/0044_000000006.jpg,flip__0044,flip__0044,flip,flip
same_sequence_cross_split,0.9315794731861552,3,2,testing/notflip/0031_000000017.jpg,training/notflip/0031_000000026.jpg,notflip__0031,notflip__0031,notflip,notflip
same_sequence_cross_split,0.9314785075033556,2,2,testing/flip/0006_000000006.jpg,training/flip/0006_000000003.jpg,flip__0006,flip__0006,flip,flip
same_sequence_cross_split,0.931274492529445,1,0,testing/notflip/0037_000000014.jpg,training/notflip/0037_000000012.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.9312364655877606,1,0,testing/notflip/0047_000000025.jpg,training/notflip/0047_000000028.jpg,notflip__0047,notflip__0047,notflip,notflip
same_sequence_cross_split,0.9312109643115956,3,2,testing/notflip/0010_000000026.jpg,training/notflip/0010_000000022.jpg,notflip__0010,notflip__0010,notflip,notflip
same_sequence_cross_split,0.9311851923877001,1,2,testing/flip/0065_000000005.jpg,training/flip/0065_000000003.jpg,flip__0065,flip__0065,flip,flip
same_sequence_cross_split,0.9311448687427848,4,0,testing/notflip/0051_000000012.jpg,training/notflip/0051_000000026.jpg,notflip__0051,notflip__0051,notflip,notflip
same_sequence_cross_split,0.9310864241438811,2,2,testing/notflip/0045_000000028.jpg,training/notflip/0045_000000015.jpg,notflip__0045,notflip__0045,notflip,notflip
same_sequence_cross_split,0.9310667373401808,1,0,testing/notflip/0050_000000011.jpg,training/notflip/0050_000000012.jpg,notflip__0050,notflip__0050,notflip,notflip
different_sequence_cross_split_cross_label,0.9310221855514866,3,4,testing/flip/0062_000000003.jpg,training/notflip/0055_000000030.jpg,flip__0062,notflip__0055,flip,notflip
same_sequence_cross_split,0.9307152537470578,3,0,testing/notflip/0051_000000012.jpg,training/notflip/0051_000000022.jpg,notflip__0051,notflip__0051,notflip,notflip
same_sequence_cross_split,0.9306024078789311,2,0,testing/notflip/0041_000000036.jpg,training/notflip/0041_000000033.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.9305531361676267,1,2,testing/notflip/0031_000000017.jpg,training/notflip/0031_000000025.jpg,notflip__0031,notflip__0031,notflip,notflip
same_sequence_cross_split,0.9305263614452307,1,2,testing/notflip/0053_000000016.jpg,training/notflip/0053_000000022.jpg,notflip__0053,notflip__0053,notflip,notflip
same_sequence_cross_split,0.9304531844841148,4,2,testing/notflip/0031_000000019.jpg,training/notflip/0031_000000026.jpg,notflip__0031,notflip__0031,notflip,notflip
same_sequence_cross_split,0.9304530458421405,0,0,testing/notflip/0038_000000023.jpg,training/notflip/0038_000000021.jpg,notflip__0038,notflip__0038,notflip,notflip
same_sequence_cross_split,0.9303805922144212,0,2,testing/notflip/0044_000000027.jpg,training/notflip/0044_000000016.jpg,notflip__0044,notflip__0044,notflip,notflip
same_sequence_cross_split,0.9303648104576393,2,0,testing/notflip/0051_000000012.jpg,training/notflip/0051_000000020.jpg,notflip__0051,notflip__0051,notflip,notflip
same_sequence_cross_split,0.9302996771577182,1,2,testing/notflip/0009_000000012.jpg,training/notflip/0009_000000014.jpg,notflip__0009,notflip__0009,notflip,notflip
same_sequence_cross_split,0.9301939434508283,0,4,testing/flip/0030_000000009.jpg,training/flip/0030_000000010.jpg,flip__0030,flip__0030,flip,flip
same_sequence_cross_split,0.930006511687019,1,0,testing/notflip/0047_000000029.jpg,training/notflip/0047_000000026.jpg,notflip__0047,notflip__0047,notflip,notflip
same_sequence_cross_split,0.9299557071673189,2,2,testing/notflip/0048_000000026.jpg,training/notflip/0048_000000011.jpg,notflip__0048,notflip__0048,notflip,notflip
same_sequence_cross_split,0.9299354877317341,2,2,testing/notflip/0027_000000004.jpg,training/notflip/0027_000000011.jpg,notflip__0027,notflip__0027,notflip,notflip
same_sequence_cross_split,0.9299330606742746,2,0,testing/notflip/0048_000000025.jpg,training/notflip/0048_000000029.jpg,notflip__0048,notflip__0048,notflip,notflip
same_sequence_cross_split,0.9299129624703367,0,0,testing/notflip/0056_000000011.jpg,training/notflip/0056_000000025.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.9299050686386752,2,2,testing/notflip/0030_000000028.jpg,training/notflip/0030_000000021.jpg,notflip__0030,notflip__0030,notflip,notflip
same_sequence_cross_split,0.9298783282689956,2,2,testing/notflip/0010_000000007.jpg,training/notflip/0010_000000006.jpg,notflip__0010,notflip__0010,notflip,notflip
different_sequence_cross_split_cross_label,0.9298342526670469,4,2,testing/flip/0042_000000002.jpg,training/notflip/0033_000000022.jpg,flip__0042,notflip__0033,flip,notflip
same_sequence_cross_split,0.9298204272983217,0,0,testing/notflip/0058_000000018.jpg,training/notflip/0058_000000015.jpg,notflip__0058,notflip__0058,notflip,notflip
same_sequence_cross_split,0.929772493649991,1,4,testing/notflip/0046_000000028.jpg,training/notflip/0046_000000021.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.9297473520178685,2,0,testing/notflip/0056_000000027.jpg,training/notflip/0056_000000012.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.9296350721862373,0,2,testing/flip/0038_000000015.jpg,training/flip/0038_000000017.jpg,flip__0038,flip__0038,flip,flip
same_sequence_cross_split,0.9294768221700519,0,0,testing/notflip/0015_000000002.jpg,training/notflip/0015_000000001.jpg,notflip__0015,notflip__0015,notflip,notflip
same_sequence_cross_split,0.9294397956856664,3,0,testing/notflip/0040_000000017.jpg,training/notflip/0040_000000022.jpg,notflip__0040,notflip__0040,notflip,notflip
same_sequence_cross_split,0.9293973495292585,2,4,testing/notflip/0025_000000018.jpg,training/notflip/0025_000000027.jpg,notflip__0025,notflip__0025,notflip,notflip
same_sequence_cross_split,0.9292856063696128,2,0,testing/notflip/0042_000000013.jpg,training/notflip/0042_000000015.jpg,notflip__0042,notflip__0042,notflip,notflip
same_sequence_cross_split,0.9292615910152107,0,2,testing/notflip/0010_000000009.jpg,training/notflip/0010_000000010.jpg,notflip__0010,notflip__0010,notflip,notflip
same_sequence_cross_split,0.9292605674727251,4,0,testing/flip/0042_000000011.jpg,training/flip/0042_000000013.jpg,flip__0042,flip__0042,flip,flip
same_sequence_cross_split,0.9292438521706154,1,0,testing/notflip/0003_000000018.jpg,training/notflip/0003_000000015.jpg,notflip__0003,notflip__0003,notflip,notflip
same_sequence_cross_split,0.9291196416112567,1,4,testing/notflip/0037_000000007.jpg,training/notflip/0037_000000006.jpg,notflip__0037,notflip__0037,notflip,notflip
same_sequence_cross_split,0.9290825092611497,2,0,testing/notflip/0052_000000029.jpg,training/notflip/0052_000000027.jpg,notflip__0052,notflip__0052,notflip,notflip
same_sequence_cross_split,0.9290255183983064,2,4,testing/notflip/0044_000000014.jpg,training/notflip/0044_000000030.jpg,notflip__0044,notflip__0044,notflip,notflip
same_sequence_cross_split,0.9290189798314562,3,4,testing/flip/0042_000000011.jpg,training/flip/0042_000000007.jpg,flip__0042,flip__0042,flip,flip
same_sequence_cross_split,0.9289120057146719,1,0,testing/flip/0021_000000011.jpg,training/flip/0021_000000012.jpg,flip__0021,flip__0021,flip,flip
same_sequence_cross_split,0.9288110604465082,4,0,testing/notflip/0024_000000004.jpg,training/notflip/0024_000000008.jpg,notflip__0024,notflip__0024,notflip,notflip
same_sequence_cross_split,0.928771110947893,1,0,testing/notflip/0058_000000018.jpg,training/notflip/0058_000000014.jpg,notflip__0058,notflip__0058,notflip,notflip
same_sequence_cross_split,0.9287555924055853,4,2,testing/notflip/0052_000000006.jpg,training/notflip/0052_000000005.jpg,notflip__0052,notflip__0052,notflip,notflip
same_sequence_cross_split,0.9287357748918234,1,2,testing/flip/0011_000000027.jpg,training/flip/0011_000000028.jpg,flip__0011,flip__0011,flip,flip
same_sequence_cross_split,0.9287262057800578,3,2,testing/notflip/0027_000000017.jpg,training/notflip/0027_000000018.jpg,notflip__0027,notflip__0027,notflip,notflip
same_sequence_cross_split,0.9286705340433348,2,2,testing/notflip/0033_000000005.jpg,training/notflip/0033_000000004.jpg,notflip__0033,notflip__0033,notflip,notflip
same_sequence_cross_split,0.9286149185702491,2,0,testing/notflip/0002_000000015.jpg,training/notflip/0002_000000022.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.9285820527810115,3,0,testing/notflip/0041_000000022.jpg,training/notflip/0041_000000037.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.928540082875202,2,2,testing/notflip/0002_000000012.jpg,training/notflip/0002_000000001.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.9285328956363769,2,0,testing/notflip/0045_000000026.jpg,training/notflip/0045_000000024.jpg,notflip__0045,notflip__0045,notflip,notflip
same_sequence_cross_split,0.9285307268604385,2,0,testing/notflip/0002_000000015.jpg,training/notflip/0002_000000010.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.9284920522473309,0,2,testing/flip/0044_000000015.jpg,training/flip/0044_000000016.jpg,flip__0044,flip__0044,flip,flip
same_sequence_cross_split,0.9284010380075222,2,2,testing/notflip/0024_000000006.jpg,training/notflip/0024_000000011.jpg,notflip__0024,notflip__0024,notflip,notflip
same_sequence_cross_split,0.928333303803129,3,2,testing/notflip/0027_000000017.jpg,training/notflip/0027_000000015.jpg,notflip__0027,notflip__0027,notflip,notflip
same_sequence_cross_split,0.9282715439567342,3,2,testing/notflip/0036_000000014.jpg,training/notflip/0036_000000024.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.9282675454401437,1,2,testing/notflip/0019_000000015.jpg,training/notflip/0019_000000006.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.9281186365309845,3,4,testing/notflip/0027_000000017.jpg,training/notflip/0027_000000014.jpg,notflip__0027,notflip__0027,notflip,notflip
same_sequence_cross_split,0.9280993626786218,1,2,testing/notflip/0042_000000021.jpg,training/notflip/0042_000000015.jpg,notflip__0042,notflip__0042,notflip,notflip
same_sequence_cross_split,0.9280425553006293,2,0,testing/notflip/0041_000000022.jpg,training/notflip/0041_000000029.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.9280345186883407,0,0,testing/notflip/0049_000000012.jpg,training/notflip/0049_000000014.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.9280303622334174,1,2,testing/notflip/0045_000000016.jpg,training/notflip/0045_000000019.jpg,notflip__0045,notflip__0045,notflip,notflip
same_sequence_cross_split,0.9278959796198691,1,2,testing/notflip/0044_000000027.jpg,training/notflip/0044_000000017.jpg,notflip__0044,notflip__0044,notflip,notflip
same_sequence_cross_split,0.9278165887531962,0,0,testing/notflip/0023_000000024.jpg,training/notflip/0023_000000028.jpg,notflip__0023,notflip__0023,notflip,notflip
same_sequence_cross_split,0.9276392229890709,2,4,testing/notflip/0042_000000024.jpg,training/notflip/0042_000000020.jpg,notflip__0042,notflip__0042,notflip,notflip
same_sequence_cross_split,0.9275646552353769,3,4,testing/notflip/0056_000000024.jpg,training/notflip/0056_000000008.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.9275415873041205,2,4,testing/notflip/0008_000000020.jpg,training/notflip/0008_000000019.jpg,notflip__0008,notflip__0008,notflip,notflip
same_sequence_cross_split,0.9275240630015963,0,0,testing/notflip/0058_000000020.jpg,training/notflip/0058_000000023.jpg,notflip__0058,notflip__0058,notflip,notflip
same_sequence_cross_split,0.9275084154070458,4,4,testing/notflip/0003_000000004.jpg,training/notflip/0003_000000005.jpg,notflip__0003,notflip__0003,notflip,notflip
same_sequence_cross_split,0.927496893101872,0,2,testing/notflip/0047_000000024.jpg,training/notflip/0047_000000018.jpg,notflip__0047,notflip__0047,notflip,notflip
same_sequence_cross_split,0.9273944819800667,2,2,testing/notflip/0048_000000025.jpg,training/notflip/0048_000000014.jpg,notflip__0048,notflip__0048,notflip,notflip
same_sequence_cross_split,0.9273813060613495,0,2,testing/notflip/0002_000000026.jpg,training/notflip/0002_000000022.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.9273328192794799,4,2,testing/notflip/0036_000000030.jpg,training/notflip/0036_000000023.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.9273090832480816,2,2,testing/notflip/0036_000000014.jpg,training/notflip/0036_000000013.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.9272715162758474,2,0,testing/notflip/0043_000000023.jpg,training/notflip/0043_000000027.jpg,notflip__0043,notflip__0043,notflip,notflip
same_sequence_cross_split,0.9272390049631116,4,4,testing/flip/0042_000000012.jpg,training/flip/0042_000000014.jpg,flip__0042,flip__0042,flip,flip
same_sequence_cross_split,0.9272014751951065,1,2,testing/notflip/0009_000000015.jpg,training/notflip/0009_000000013.jpg,notflip__0009,notflip__0009,notflip,notflip
same_sequence_cross_split,0.9272012817640773,3,2,testing/notflip/0010_000000026.jpg,training/notflip/0010_000000019.jpg,notflip__0010,notflip__0010,notflip,notflip
same_sequence_cross_split,0.9271752813403317,1,2,testing/notflip/0036_000000025.jpg,training/notflip/0036_000000015.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.9271716727878648,2,2,testing/notflip/0048_000000026.jpg,training/notflip/0048_000000010.jpg,notflip__0048,notflip__0048,notflip,notflip
same_sequence_cross_split,0.9270199860799684,0,2,testing/notflip/0006_000000029.jpg,training/notflip/0006_000000030.jpg,notflip__0006,notflip__0006,notflip,notflip
same_sequence_cross_split,0.9270138228748447,0,2,testing/notflip/0006_000000028.jpg,training/notflip/0006_000000030.jpg,notflip__0006,notflip__0006,notflip,notflip
same_sequence_cross_split,0.9270092377580544,3,2,testing/notflip/0027_000000010.jpg,training/notflip/0027_000000016.jpg,notflip__0027,notflip__0027,notflip,notflip
same_sequence_cross_split,0.9270082349570722,2,0,testing/flip/0059_000000020.jpg,training/flip/0059_000000019.jpg,flip__0059,flip__0059,flip,flip
same_sequence_cross_split,0.9269977935310885,0,2,testing/flip/0019_000000014.jpg,training/flip/0019_000000013.jpg,flip__0019,flip__0019,flip,flip
same_sequence_cross_split,0.926928746483694,1,2,testing/notflip/0049_000000018.jpg,training/notflip/0049_000000024.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.9268349932649451,1,4,testing/notflip/0032_000000015.jpg,training/notflip/0032_000000016.jpg,notflip__0032,notflip__0032,notflip,notflip
same_sequence_cross_split,0.9267939896979327,1,0,testing/notflip/0002_000000012.jpg,training/notflip/0002_000000007.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.9267920212845427,3,2,testing/notflip/0041_000000036.jpg,training/notflip/0041_000000031.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.9267748050817068,1,4,testing/notflip/0024_000000019.jpg,training/notflip/0024_000000016.jpg,notflip__0024,notflip__0024,notflip,notflip
same_sequence_cross_split,0.9267559672054135,1,0,testing/notflip/0056_000000011.jpg,training/notflip/0056_000000023.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.9266390505782056,2,0,testing/notflip/0036_000000001.jpg,training/notflip/0036_000000002.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.9266150877088758,2,0,testing/notflip/0051_000000012.jpg,training/notflip/0051_000000006.jpg,notflip__0051,notflip__0051,notflip,notflip
same_sequence_cross_split,0.9265682231913763,2,4,testing/notflip/0058_000000021.jpg,training/notflip/0058_000000012.jpg,notflip__0058,notflip__0058,notflip,notflip
same_sequence_cross_split,0.926524341144367,2,2,testing/notflip/0057_000000027.jpg,training/notflip/0057_000000024.jpg,notflip__0057,notflip__0057,notflip,notflip
same_sequence_cross_split,0.9264549657176661,4,4,testing/flip/0065_000000016.jpg,training/flip/0065_000000017.jpg,flip__0065,flip__0065,flip,flip
same_sequence_cross_split,0.9262958054185222,3,2,testing/notflip/0031_000000016.jpg,training/notflip/0031_000000012.jpg,notflip__0031,notflip__0031,notflip,notflip
same_sequence_cross_split,0.9262947152216858,2,4,testing/notflip/0010_000000009.jpg,training/notflip/0010_000000012.jpg,notflip__0010,notflip__0010,notflip,notflip
same_sequence_cross_split,0.926259925617156,4,2,testing/flip/0006_000000006.jpg,training/flip/0006_000000009.jpg,flip__0006,flip__0006,flip,flip
same_sequence_cross_split,0.9262594517641757,3,0,testing/notflip/0034_000000017.jpg,training/notflip/0034_000000015.jpg,notflip__0034,notflip__0034,notflip,notflip
same_sequence_cross_split,0.9262459439561488,0,0,testing/notflip/0047_000000029.jpg,training/notflip/0047_000000023.jpg,notflip__0047,notflip__0047,notflip,notflip
same_sequence_cross_split,0.9262203694971305,2,4,testing/notflip/0055_000000013.jpg,training/notflip/0055_000000017.jpg,notflip__0055,notflip__0055,notflip,notflip
same_sequence_cross_split,0.9261946326588507,1,2,testing/notflip/0047_000000025.jpg,training/notflip/0047_000000017.jpg,notflip__0047,notflip__0047,notflip,notflip
same_sequence_cross_split,0.9260183576639898,1,0,testing/notflip/0010_000000009.jpg,training/notflip/0010_000000008.jpg,notflip__0010,notflip__0010,notflip,notflip
same_sequence_cross_split,0.9260084582730302,2,4,testing/notflip/0042_000000024.jpg,training/notflip/0042_000000018.jpg,notflip__0042,notflip__0042,notflip,notflip
same_sequence_cross_split,0.9259315858457488,0,0,testing/notflip/0058_000000020.jpg,training/notflip/0058_000000022.jpg,notflip__0058,notflip__0058,notflip,notflip
same_sequence_cross_split,0.9258964302771299,2,4,testing/notflip/0030_000000004.jpg,training/notflip/0030_000000003.jpg,notflip__0030,notflip__0030,notflip,notflip
same_sequence_cross_split,0.9258739494262214,4,4,testing/notflip/0042_000000027.jpg,training/notflip/0042_000000019.jpg,notflip__0042,notflip__0042,notflip,notflip
same_sequence_cross_split,0.9258695487786008,1,4,testing/notflip/0040_000000012.jpg,training/notflip/0040_000000013.jpg,notflip__0040,notflip__0040,notflip,notflip
same_sequence_cross_split,0.925820686741126,1,2,testing/flip/0005_000000003.jpg,training/flip/0005_000000002.jpg,flip__0005,flip__0005,flip,flip
same_sequence_cross_split,0.9257842586889046,1,0,testing/flip/0057_000000019.jpg,training/flip/0057_000000020.jpg,flip__0057,flip__0057,flip,flip
same_sequence_cross_split,0.9257581214391124,0,2,testing/flip/0056_000000016.jpg,training/flip/0056_000000014.jpg,flip__0056,flip__0056,flip,flip
same_sequence_cross_split,0.9257071713393429,4,2,testing/notflip/0026_000000029.jpg,training/notflip/0026_000000025.jpg,notflip__0026,notflip__0026,notflip,notflip
same_sequence_cross_split,0.9256884891901092,2,2,testing/flip/0046_000000016.jpg,training/flip/0046_000000015.jpg,flip__0046,flip__0046,flip,flip
same_sequence_cross_split,0.9256363813922156,1,0,testing/notflip/0016_000000014.jpg,training/notflip/0016_000000016.jpg,notflip__0016,notflip__0016,notflip,notflip
same_sequence_cross_split,0.9255451046385287,2,2,testing/flip/0046_000000006.jpg,training/flip/0046_000000007.jpg,flip__0046,flip__0046,flip,flip
same_sequence_cross_split,0.9255318588756606,1,2,testing/notflip/0057_000000007.jpg,training/notflip/0057_000000005.jpg,notflip__0057,notflip__0057,notflip,notflip
same_sequence_cross_split,0.9255220079297087,1,2,testing/notflip/0002_000000028.jpg,training/notflip/0002_000000030.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.9255102818212144,1,2,testing/notflip/0005_000000018.jpg,training/notflip/0005_000000017.jpg,notflip__0005,notflip__0005,notflip,notflip
same_sequence_cross_split,0.9252662559370649,3,4,testing/notflip/0047_000000024.jpg,training/notflip/0047_000000013.jpg,notflip__0047,notflip__0047,notflip,notflip
same_sequence_cross_split,0.925236127222794,2,4,testing/notflip/0044_000000027.jpg,training/notflip/0044_000000011.jpg,notflip__0044,notflip__0044,notflip,notflip
same_sequence_cross_split,0.9252271224225154,1,2,testing/notflip/0049_000000011.jpg,training/notflip/0049_000000008.jpg,notflip__0049,notflip__0049,notflip,notflip
same_sequence_cross_split,0.9251924794001536,1,0,testing/notflip/0050_000000011.jpg,training/notflip/0050_000000010.jpg,notflip__0050,notflip__0050,notflip,notflip
same_sequence_cross_split,0.925164855016856,4,4,testing/flip/0056_000000016.jpg,training/flip/0056_000000018.jpg,flip__0056,flip__0056,flip,flip
same_sequence_cross_split,0.9251551833879014,1,0,testing/notflip/0002_000000012.jpg,training/notflip/0002_000000018.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.9249552341937736,1,0,testing/notflip/0043_000000023.jpg,training/notflip/0043_000000021.jpg,notflip__0043,notflip__0043,notflip,notflip
same_sequence_cross_split,0.9247916342189184,2,2,testing/notflip/0054_000000027.jpg,training/notflip/0054_000000021.jpg,notflip__0054,notflip__0054,notflip,notflip
same_sequence_cross_split,0.9247707090282834,3,2,testing/notflip/0036_000000014.jpg,training/notflip/0036_000000023.jpg,notflip__0036,notflip__0036,notflip,notflip
same_sequence_cross_split,0.9247461703956686,2,2,testing/notflip/0030_000000024.jpg,training/notflip/0030_000000027.jpg,notflip__0030,notflip__0030,notflip,notflip
same_sequence_cross_split,0.9246649153222725,4,4,testing/notflip/0040_000000017.jpg,training/notflip/0040_000000013.jpg,notflip__0040,notflip__0040,notflip,notflip
same_sequence_cross_split,0.9246451482450493,1,2,testing/notflip/0019_000000012.jpg,training/notflip/0019_000000007.jpg,notflip__0019,notflip__0019,notflip,notflip
same_sequence_cross_split,0.9246101412271288,1,0,testing/notflip/0002_000000003.jpg,training/notflip/0002_000000013.jpg,notflip__0002,notflip__0002,notflip,notflip
same_sequence_cross_split,0.9245538132788853,3,0,testing/notflip/0040_000000017.jpg,training/notflip/0040_000000024.jpg,notflip__0040,notflip__0040,notflip,notflip
same_sequence_cross_split,0.9245325368993202,4,4,testing/notflip/0041_000000036.jpg,training/notflip/0041_000000016.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.9244711203900324,3,2,testing/notflip/0010_000000026.jpg,training/notflip/0010_000000020.jpg,notflip__0010,notflip__0010,notflip,notflip
different_sequence_cross_split_cross_label,0.9244558798527162,3,4,testing/flip/0062_000000003.jpg,training/notflip/0055_000000024.jpg,flip__0062,notflip__0055,flip,notflip
same_sequence_cross_split,0.9244200857004314,2,2,testing/flip/0020_000000010.jpg,training/flip/0020_000000009.jpg,flip__0020,flip__0020,flip,flip
same_sequence_cross_split,0.924277422324028,3,2,testing/notflip/0004_000000020.jpg,training/notflip/0004_000000019.jpg,notflip__0004,notflip__0004,notflip,notflip
same_sequence_cross_split,0.9242087873337408,3,2,testing/notflip/0041_000000036.jpg,training/notflip/0041_000000030.jpg,notflip__0041,notflip__0041,notflip,notflip
same_sequence_cross_split,0.9242003672812916,3,4,testing/flip/0047_000000010.jpg,training/flip/0047_000000008.jpg,flip__0047,flip__0047,flip,flip
same_sequence_cross_split,0.9241953758803125,1,4,testing/notflip/0054_000000023.jpg,training/notflip/0054_000000015.jpg,notflip__0054,notflip__0054,notflip,notflip
same_sequence_cross_split,0.924147975349882,2,0,testing/notflip/0056_000000022.jpg,training/notflip/0056_000000012.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.9241265475652574,2,2,testing/notflip/0046_000000027.jpg,training/notflip/0046_000000021.jpg,notflip__0046,notflip__0046,notflip,notflip
same_sequence_cross_split,0.9241186283318582,4,0,testing/notflip/0056_000000027.jpg,training/notflip/0056_000000010.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.9240912265054825,2,2,testing/notflip/0031_000000017.jpg,training/notflip/0031_000000013.jpg,notflip__0031,notflip__0031,notflip,notflip
same_sequence_cross_split,0.9239192292054617,1,0,testing/notflip/0004_000000002.jpg,training/notflip/0004_000000003.jpg,notflip__0004,notflip__0004,notflip,notflip
same_sequence_cross_split,0.9239046408440956,0,0,testing/notflip/0056_000000022.jpg,training/notflip/0056_000000028.jpg,notflip__0056,notflip__0056,notflip,notflip
same_sequence_cross_split,0.9238876850553743,1,2,testing/notflip/0026_000000024.jpg,training/notflip/0026_000000030.jpg,notflip__0026,notflip__0026,notflip,notflip
same_sequence_cross_split,0.9238385662633805,2,2,testing/notflip/0054_000000023.jpg,training/notflip/0054_000000030.jpg,notflip__0054,notflip__0054,notflip,notflip
same_sequence_cross_split,0.9238202526102136,1,4,testing/notflip/0033_000000002.jpg,training/notflip/0033_000000003.jpg,notflip__0033,notflip__0033,notflip,notflip
same_sequence_cross_split,0.9238050841302927,2,2,testing/flip/0030_000000006.jpg,training/flip/0030_000000004.jpg,flip__0030,flip__0030,flip,flip
same_sequence_cross_split,0.9237757903563149,3,0,testing/notflip/0048_000000030.jpg,training/notflip/0048_000000023.jpg,notflip__0048,notflip__0048,notflip,notflip
same_sequence_cross_split,0.9236557580631164,2,2,testing/notflip/0054_000000020.jpg,training/notflip/0054_000000030.jpg,notflip__0054,notflip__0054,notflip,notflip
same_sequence_cross_split,0.9236305610307783,2,2,testing/flip/0030_000000012.jpg,training/flip/0030_000000011.jpg,flip__0030,flip__0030,flip,flip
same_sequence_cross_split,0.9235273379058325,2,2,testing/flip/0016_000000006.jpg,training/flip/0016_000000005.jpg,flip__0016,flip__0016,flip,flip
different_sequence_cross_split_cross_label,0.9233998552677514,4,4,testing/flip/0062_000000006.jpg,training/notflip/0055_000000024.jpg,flip__0062,notflip__0055,flip,notflip
same_sequence_cross_split,0.9233831115993859,4,4,testing/flip/0003_000000005.jpg,training/flip/0003_000000010.jpg,flip__0003,flip__0003,flip,flip
same_sequence_cross_split,0.9233811588492206,1,2,testing/notflip/0044_000000027.jpg,training/notflip/0044_000000019.jpg,notflip__0044,notflip__0044,notflip,notflip
same_sequence_cross_split,0.9233445785323915,2,2,testing/notflip/0025_000000018.jpg,training/notflip/0025_000000026.jpg,notflip__0025,notflip__0025,notflip,notflip
same_sequence_cross_split,0.9232658506118774,0,4,testing/notflip/0010_000000009.jpg,training/notflip/0010_000000011.jpg,notflip__0010,notflip__0010,notflip,notflip
same_sequence_cross_split,0.9232585428740013,2,2,testing/notflip/0044_000000014.jpg,training/notflip/0044_000000022.jpg,notflip__0044,notflip__0044,notflip,notflip
