path,extension,size_bytes,is_image_extension
testing/notflip/0041_000000028.jpg,.jpg,322823,True
testing/notflip/0041_000000034.jpg,.jpg,317763,True
testing/notflip/0041_000000036.jpg,.jpg,319577,True
testing/notflip/0042_000000001.jpg,.jpg,239895,True
testing/notflip/0042_000000006.jpg,.jpg,254447,True
testing/notflip/0042_000000007.jpg,.jpg,259330,True
testing/notflip/0042_000000013.jpg,.jpg,250499,True
testing/notflip/0042_000000021.jpg,.jpg,274958,True
testing/notflip/0042_000000024.jpg,.jpg,254174,True
testing/notflip/0042_000000027.jpg,.jpg,265153,True
testing/notflip/0042_000000030.jpg,.jpg,272988,True
testing/notflip/0043_000000023.jpg,.jpg,320877,True
testing/notflip/0043_000000024.jpg,.jpg,315017,True
testing/notflip/0043_000000026.jpg,.jpg,323099,True
testing/notflip/0044_000000006.jpg,.jpg,331780,True
testing/notflip/0044_000000014.jpg,.jpg,327490,True
testing/notflip/0044_000000027.jpg,.jpg,341544,True
testing/notflip/0045_000000005.jpg,.jpg,337092,True
testing/notflip/0045_000000012.jpg,.jpg,352018,True
testing/notflip/0045_000000013.jpg,.jpg,364666,True
testing/notflip/0045_000000016.jpg,.jpg,366885,True
testing/notflip/0045_000000018.jpg,.jpg,373029,True
testing/notflip/0045_000000022.jpg,.jpg,375246,True
testing/notflip/0045_000000026.jpg,.jpg,375902,True
testing/notflip/0045_000000028.jpg,.jpg,360928,True
testing/notflip/0045_000000030.jpg,.jpg,368419,True
testing/notflip/0046_000000003.jpg,.jpg,304032,True
testing/notflip/0046_000000011.jpg,.jpg,317390,True
testing/notflip/0046_000000012.jpg,.jpg,319435,True
testing/notflip/0046_000000027.jpg,.jpg,332806,True
testing/notflip/0046_000000028.jpg,.jpg,348873,True
testing/notflip/0047_000000006.jpg,.jpg,302488,True
testing/notflip/0047_000000009.jpg,.jpg,292473,True
testing/notflip/0047_000000024.jpg,.jpg,316342,True
testing/notflip/0047_000000025.jpg,.jpg,316372,True
testing/notflip/0047_000000029.jpg,.jpg,321205,True
testing/notflip/0048_000000015.jpg,.jpg,305483,True
testing/notflip/0048_000000025.jpg,.jpg,315422,True
testing/notflip/0048_000000026.jpg,.jpg,313233,True
testing/notflip/0048_000000030.jpg,.jpg,311662,True
testing/notflip/0049_000000006.jpg,.jpg,305717,True
testing/notflip/0049_000000011.jpg,.jpg,312574,True
testing/notflip/0049_000000012.jpg,.jpg,311475,True
testing/notflip/0049_000000018.jpg,.jpg,318756,True
testing/notflip/0049_000000022.jpg,.jpg,312177,True
testing/notflip/0049_000000026.jpg,.jpg,315198,True
testing/notflip/0049_000000028.jpg,.jpg,315413,True
testing/notflip/0050_000000011.jpg,.jpg,325062,True
testing/notflip/0050_000000013.jpg,.jpg,325821,True
testing/notflip/0051_000000002.jpg,.jpg,337759,True
testing/notflip/0051_000000012.jpg,.jpg,341574,True
testing/notflip/0051_000000025.jpg,.jpg,338583,True
testing/notflip/0052_000000006.jpg,.jpg,311774,True
testing/notflip/0052_000000014.jpg,.jpg,298199,True
testing/notflip/0052_000000022.jpg,.jpg,278805,True
testing/notflip/0052_000000029.jpg,.jpg,317816,True
testing/notflip/0053_000000001.jpg,.jpg,330774,True
testing/notflip/0053_000000008.jpg,.jpg,328518,True
testing/notflip/0053_000000011.jpg,.jpg,339018,True
testing/notflip/0053_000000016.jpg,.jpg,355846,True
testing/notflip/0053_000000017.jpg,.jpg,354055,True
testing/notflip/0053_000000025.jpg,.jpg,345328,True
testing/notflip/0054_000000010.jpg,.jpg,298303,True
testing/notflip/0054_000000020.jpg,.jpg,323748,True
testing/notflip/0054_000000023.jpg,.jpg,317297,True
testing/notflip/0054_000000027.jpg,.jpg,320668,True
testing/notflip/0055_000000012.jpg,.jpg,274088,True
testing/notflip/0055_000000013.jpg,.jpg,273878,True
testing/notflip/0055_000000016.jpg,.jpg,276778,True
testing/notflip/0056_000000004.jpg,.jpg,301260,True
testing/notflip/0056_000000007.jpg,.jpg,324977,True
testing/notflip/0056_000000011.jpg,.jpg,320608,True
testing/notflip/0056_000000013.jpg,.jpg,298763,True
testing/notflip/0056_000000022.jpg,.jpg,348542,True
testing/notflip/0056_000000024.jpg,.jpg,349029,True
testing/notflip/0056_000000027.jpg,.jpg,339334,True
testing/notflip/0057_000000003.jpg,.jpg,270307,True
testing/notflip/0057_000000007.jpg,.jpg,277620,True
testing/notflip/0057_000000012.jpg,.jpg,327925,True
testing/notflip/0057_000000023.jpg,.jpg,312181,True
testing/notflip/0057_000000027.jpg,.jpg,350941,True
testing/notflip/0058_000000002.jpg,.jpg,315335,True
testing/notflip/0058_000000004.jpg,.jpg,320621,True
testing/notflip/0058_000000013.jpg,.jpg,322739,True
testing/notflip/0058_000000018.jpg,.jpg,328212,True
testing/notflip/0058_000000020.jpg,.jpg,327778,True
testing/notflip/0058_000000021.jpg,.jpg,327243,True
testing/notflip/0058_000000025.jpg,.jpg,330711,True
training/flip/0001_000000010.jpg,.jpg,329826,True
training/flip/0001_000000011.jpg,.jpg,329911,True
training/flip/0001_000000012.jpg,.jpg,333787,True
training/flip/0001_000000013.jpg,.jpg,339713,True
training/flip/0001_000000014.jpg,.jpg,336382,True
training/flip/0001_000000015.jpg,.jpg,333163,True
training/flip/0001_000000016.jpg,.jpg,337582,True
training/flip/0001_000000017.jpg,.jpg,339043,True
training/flip/0001_000000018.jpg,.jpg,344347,True
training/flip/0001_000000019.jpg,.jpg,351265,True
training/flip/0001_000000021.jpg,.jpg,370947,True
training/flip/0001_000000022.jpg,.jpg,361412,True
training/flip/0001_000000023.jpg,.jpg,341888,True
training/flip/0001_000000024.jpg,.jpg,322961,True
training/flip/0001_000000025.jpg,.jpg,317487,True
training/flip/0002_000000009.jpg,.jpg,316005,True
training/flip/0002_000000010.jpg,.jpg,302359,True
training/flip/0002_000000011.jpg,.jpg,296282,True
training/flip/0002_000000014.jpg,.jpg,297737,True
training/flip/0002_000000016.jpg,.jpg,304642,True
training/flip/0002_000000018.jpg,.jpg,290275,True
training/flip/0002_000000019.jpg,.jpg,264367,True
training/flip/0002_000000020.jpg,.jpg,261218,True
training/flip/0002_000000021.jpg,.jpg,286380,True
training/flip/0003_000000001.jpg,.jpg,385336,True
training/flip/0003_000000002.jpg,.jpg,390851,True
training/flip/0003_000000003.jpg,.jpg,391125,True
training/flip/0003_000000004.jpg,.jpg,396801,True
training/flip/0003_000000006.jpg,.jpg,394758,True
training/flip/0003_000000007.jpg,.jpg,396564,True
training/flip/0003_000000009.jpg,.jpg,394174,True
training/flip/0003_000000010.jpg,.jpg,390506,True
training/flip/0003_000000011.jpg,.jpg,392926,True
training/flip/0003_000000012.jpg,.jpg,391412,True
training/flip/0003_000000013.jpg,.jpg,383427,True
training/flip/0003_000000014.jpg,.jpg,378212,True
training/flip/0003_000000015.jpg,.jpg,373504,True
training/flip/0003_000000016.jpg,.jpg,361988,True
training/flip/0003_000000017.jpg,.jpg,345530,True
training/flip/0003_000000018.jpg,.jpg,348661,True
training/flip/0003_000000019.jpg,.jpg,362726,True
training/flip/0003_000000020.jpg,.jpg,364015,True
training/flip/0003_000000021.jpg,.jpg,365414,True
training/flip/0003_000000023.jpg,.jpg,323529,True
training/flip/0003_000000024.jpg,.jpg,297015,True
training/flip/0003_000000026.jpg,.jpg,263127,True
training/flip/0004_000000005.jpg,.jpg,338477,True
training/flip/0004_000000007.jpg,.jpg,327461,True
training/flip/0004_000000008.jpg,.jpg,322097,True
training/flip/0004_000000009.jpg,.jpg,326104,True
training/flip/0004_000000010.jpg,.jpg,326678,True
training/flip/0004_000000011.jpg,.jpg,329141,True
training/flip/0004_000000012.jpg,.jpg,313060,True
training/flip/0004_000000015.jpg,.jpg,302189,True
training/flip/0004_000000016.jpg,.jpg,294888,True
training/flip/0004_000000017.jpg,.jpg,298856,True
training/flip/0004_000000018.jpg,.jpg,308235,True
training/flip/0004_000000019.jpg,.jpg,312927,True
training/flip/0004_000000020.jpg,.jpg,321792,True
training/flip/0004_000000021.jpg,.jpg,323582,True
training/flip/0004_000000022.jpg,.jpg,329905,True
training/flip/0004_000000023.jpg,.jpg,338114,True
training/flip/0004_000000024.jpg,.jpg,349348,True
training/flip/0004_000000025.jpg,.jpg,345316,True
training/flip/0004_000000026.jpg,.jpg,321880,True
training/flip/0004_000000028.jpg,.jpg,289648,True
training/flip/0005_000000001.jpg,.jpg,315704,True
training/flip/0005_000000002.jpg,.jpg,320666,True
training/flip/0005_000000004.jpg,.jpg,367490,True
training/flip/0005_000000005.jpg,.jpg,380588,True
training/flip/0005_000000006.jpg,.jpg,395809,True
training/flip/0005_000000007.jpg,.jpg,392702,True
training/flip/0005_000000009.jpg,.jpg,397908,True
training/flip/0005_000000010.jpg,.jpg,392126,True
training/flip/0005_000000011.jpg,.jpg,384931,True
training/flip/0005_000000012.jpg,.jpg,361579,True
training/flip/0005_000000013.jpg,.jpg,345754,True
training/flip/0005_000000014.jpg,.jpg,349937,True
training/flip/0005_000000015.jpg,.jpg,370456,True
training/flip/0005_000000016.jpg,.jpg,373302,True
training/flip/0005_000000017.jpg,.jpg,342335,True
training/flip/0005_000000019.jpg,.jpg,324505,True
training/flip/0005_000000020.jpg,.jpg,339798,True
training/flip/0005_000000021.jpg,.jpg,335858,True
training/flip/0005_000000022.jpg,.jpg,334052,True
training/flip/0005_000000024.jpg,.jpg,331306,True
training/flip/0005_000000025.jpg,.jpg,334066,True
training/flip/0005_000000026.jpg,.jpg,330151,True
training/flip/0005_000000027.jpg,.jpg,311254,True
training/flip/0005_000000029.jpg,.jpg,265557,True
training/flip/0005_000000030.jpg,.jpg,265701,True
training/flip/0006_000000002.jpg,.jpg,296704,True
training/flip/0006_000000003.jpg,.jpg,295198,True
training/flip/0006_000000004.jpg,.jpg,295800,True
training/flip/0006_000000005.jpg,.jpg,298334,True
training/flip/0006_000000007.jpg,.jpg,299051,True
training/flip/0006_000000009.jpg,.jpg,304577,True
training/flip/0006_000000010.jpg,.jpg,304846,True
training/flip/0006_000000011.jpg,.jpg,302395,True
training/flip/0006_000000013.jpg,.jpg,294737,True
training/flip/0006_000000014.jpg,.jpg,279911,True
training/flip/0006_000000015.jpg,.jpg,284829,True
training/flip/0006_000000016.jpg,.jpg,284303,True
training/flip/0006_000000017.jpg,.jpg,285440,True
training/flip/0006_000000018.jpg,.jpg,286679,True
training/flip/0006_000000019.jpg,.jpg,290698,True
training/flip/0006_000000020.jpg,.jpg,292824,True
training/flip/0006_000000023.jpg,.jpg,313215,True
training/flip/0006_000000026.jpg,.jpg,332864,True
training/flip/0006_000000027.jpg,.jpg,336297,True
training/flip/0006_000000028.jpg,.jpg,333977,True
training/flip/0006_000000029.jpg,.jpg,328790,True
training/flip/0007_000000005.jpg,.jpg,214547,True
training/flip/0007_000000006.jpg,.jpg,217738,True
training/flip/0007_000000007.jpg,.jpg,220521,True
training/flip/0007_000000009.jpg,.jpg,226306,True
training/flip/0007_000000010.jpg,.jpg,228396,True
training/flip/0007_000000011.jpg,.jpg,230067,True
training/flip/0007_000000012.jpg,.jpg,232167,True
training/flip/0007_000000013.jpg,.jpg,235068,True
training/flip/0007_000000014.jpg,.jpg,242073,True
training/flip/0007_000000015.jpg,.jpg,246768,True
training/flip/0007_000000016.jpg,.jpg,252842,True
training/flip/0007_000000017.jpg,.jpg,252851,True
training/flip/0007_000000019.jpg,.jpg,270115,True
training/flip/0007_000000020.jpg,.jpg,283310,True
training/flip/0007_000000021.jpg,.jpg,285528,True
training/flip/0007_000000022.jpg,.jpg,286965,True
training/flip/0007_000000023.jpg,.jpg,294404,True
training/flip/0007_000000025.jpg,.jpg,320060,True
training/flip/0007_000000026.jpg,.jpg,315909,True
training/flip/0007_000000027.jpg,.jpg,298369,True
training/flip/0007_000000028.jpg,.jpg,285658,True
training/flip/0007_000000029.jpg,.jpg,273894,True
training/flip/0007_000000030.jpg,.jpg,273376,True
training/flip/0008_000000001.jpg,.jpg,366963,True
training/flip/0008_000000002.jpg,.jpg,377502,True
training/flip/0008_000000003.jpg,.jpg,369600,True
training/flip/0008_000000004.jpg,.jpg,371091,True
training/flip/0008_000000006.jpg,.jpg,369248,True
training/flip/0008_000000008.jpg,.jpg,373895,True
training/flip/0008_000000009.jpg,.jpg,374769,True
training/flip/0008_000000010.jpg,.jpg,370719,True
training/flip/0008_000000011.jpg,.jpg,369344,True
training/flip/0008_000000012.jpg,.jpg,371323,True
training/flip/0008_000000013.jpg,.jpg,367984,True
training/flip/0008_000000014.jpg,.jpg,349617,True
training/flip/0008_000000015.jpg,.jpg,345744,True
training/flip/0008_000000016.jpg,.jpg,347123,True
training/flip/0008_000000017.jpg,.jpg,346990,True
training/flip/0008_000000018.jpg,.jpg,353218,True
training/flip/0008_000000019.jpg,.jpg,353913,True
training/flip/0008_000000020.jpg,.jpg,354307,True
training/flip/0008_000000021.jpg,.jpg,371575,True
training/flip/0008_000000022.jpg,.jpg,382205,True
training/flip/0008_000000024.jpg,.jpg,376285,True
training/flip/0008_000000025.jpg,.jpg,356054,True
training/flip/0008_000000027.jpg,.jpg,316207,True
training/flip/0008_000000028.jpg,.jpg,310685,True
training/flip/0009_000000001.jpg,.jpg,332539,True
training/flip/0009_000000002.jpg,.jpg,342136,True
training/flip/0009_000000003.jpg,.jpg,345478,True
training/flip/0009_000000004.jpg,.jpg,342557,True
training/flip/0009_000000005.jpg,.jpg,343772,True
training/flip/0009_000000006.jpg,.jpg,349463,True
training/flip/0009_000000008.jpg,.jpg,333932,True
training/flip/0009_000000009.jpg,.jpg,330492,True
training/flip/0009_000000010.jpg,.jpg,333287,True
training/flip/0009_000000011.jpg,.jpg,335352,True
training/flip/0009_000000012.jpg,.jpg,343187,True
training/flip/0009_000000013.jpg,.jpg,341894,True
training/flip/0009_000000014.jpg,.jpg,332153,True
training/flip/0009_000000015.jpg,.jpg,300774,True
training/flip/0009_000000017.jpg,.jpg,292146,True
training/flip/0009_000000018.jpg,.jpg,294272,True
training/flip/0009_000000021.jpg,.jpg,325495,True
training/flip/0009_000000022.jpg,.jpg,326700,True
training/flip/0009_000000024.jpg,.jpg,311260,True
training/flip/0009_000000027.jpg,.jpg,279711,True
training/flip/0009_000000028.jpg,.jpg,283662,True
training/flip/0010_000000005.jpg,.jpg,315754,True
training/flip/0010_000000006.jpg,.jpg,300899,True
training/flip/0010_000000007.jpg,.jpg,296490,True
training/flip/0010_000000010.jpg,.jpg,290765,True
training/flip/0010_000000011.jpg,.jpg,286772,True
training/flip/0010_000000014.jpg,.jpg,302468,True
training/flip/0010_000000015.jpg,.jpg,295435,True
training/flip/0010_000000016.jpg,.jpg,302602,True
training/flip/0010_000000017.jpg,.jpg,294042,True
training/flip/0010_000000018.jpg,.jpg,302492,True
training/flip/0010_000000019.jpg,.jpg,304751,True
training/flip/0010_000000020.jpg,.jpg,306486,True
training/flip/0010_000000022.jpg,.jpg,299187,True
training/flip/0010_000000023.jpg,.jpg,286930,True
training/flip/0010_000000024.jpg,.jpg,275950,True
training/flip/0010_000000025.jpg,.jpg,268863,True
training/flip/0010_000000026.jpg,.jpg,260815,True
training/flip/0010_000000027.jpg,.jpg,267654,True
training/flip/0010_000000028.jpg,.jpg,280169,True
training/flip/0010_000000029.jpg,.jpg,305731,True
training/flip/0010_000000030.jpg,.jpg,306203,True
training/flip/0011_000000005.jpg,.jpg,425199,True
training/flip/0011_000000007.jpg,.jpg,424455,True
training/flip/0011_000000008.jpg,.jpg,418607,True
training/flip/0011_000000009.jpg,.jpg,390633,True
training/flip/0011_000000010.jpg,.jpg,351970,True
training/flip/0011_000000011.jpg,.jpg,359547,True
training/flip/0011_000000012.jpg,.jpg,361590,True
training/flip/0011_000000013.jpg,.jpg,370505,True
training/flip/0011_000000015.jpg,.jpg,372921,True
training/flip/0011_000000016.jpg,.jpg,352529,True
training/flip/0011_000000017.jpg,.jpg,353941,True
training/flip/0011_000000018.jpg,.jpg,348051,True
training/flip/0011_000000019.jpg,.jpg,341083,True
training/flip/0011_000000020.jpg,.jpg,333901,True
training/flip/0011_000000021.jpg,.jpg,300608,True
training/flip/0011_000000022.jpg,.jpg,270638,True
training/flip/0011_000000024.jpg,.jpg,309616,True
training/flip/0011_000000025.jpg,.jpg,303280,True
training/flip/0011_000000028.jpg,.jpg,313325,True
training/flip/0011_000000029.jpg,.jpg,326216,True
training/flip/0011_000000030.jpg,.jpg,330782,True
training/flip/0012_000000009.jpg,.jpg,356456,True
training/flip/0012_000000010.jpg,.jpg,355144,True
training/flip/0012_000000011.jpg,.jpg,329352,True
training/flip/0012_000000012.jpg,.jpg,317561,True
training/flip/0012_000000013.jpg,.jpg,335583,True
training/flip/0012_000000014.jpg,.jpg,345265,True
training/flip/0012_000000015.jpg,.jpg,345758,True
training/flip/0012_000000017.jpg,.jpg,350325,True
training/flip/0012_000000018.jpg,.jpg,344268,True
training/flip/0012_000000019.jpg,.jpg,325944,True
training/flip/0012_000000020.jpg,.jpg,342416,True
training/flip/0012_000000021.jpg,.jpg,337743,True
training/flip/0012_000000023.jpg,.jpg,330485,True
training/flip/0012_000000024.jpg,.jpg,334936,True
training/flip/0012_000000026.jpg,.jpg,339377,True
training/flip/0012_000000027.jpg,.jpg,343386,True
training/flip/0012_000000028.jpg,.jpg,349919,True
training/flip/0013_000000004.jpg,.jpg,374533,True
training/flip/0013_000000005.jpg,.jpg,370446,True
training/flip/0013_000000006.jpg,.jpg,336830,True
training/flip/0013_000000007.jpg,.jpg,343115,True
training/flip/0013_000000009.jpg,.jpg,376034,True
training/flip/0013_000000010.jpg,.jpg,376644,True
training/flip/0013_000000012.jpg,.jpg,372347,True
training/flip/0013_000000014.jpg,.jpg,372343,True
training/flip/0013_000000016.jpg,.jpg,348147,True
training/flip/0013_000000017.jpg,.jpg,358763,True
training/flip/0013_000000018.jpg,.jpg,361755,True
training/flip/0013_000000019.jpg,.jpg,361132,True
training/flip/0013_000000020.jpg,.jpg,352038,True
training/flip/0013_000000021.jpg,.jpg,332832,True
training/flip/0013_000000023.jpg,.jpg,299799,True
training/flip/0013_000000024.jpg,.jpg,297780,True
training/flip/0013_000000025.jpg,.jpg,330315,True
training/flip/0013_000000026.jpg,.jpg,334494,True
training/flip/0013_000000027.jpg,.jpg,328217,True
training/flip/0013_000000028.jpg,.jpg,334034,True
training/flip/0013_000000029.jpg,.jpg,340993,True
training/flip/0013_000000030.jpg,.jpg,345368,True
training/flip/0014_000000001.jpg,.jpg,382100,True
training/flip/0014_000000002.jpg,.jpg,382276,True
training/flip/0014_000000005.jpg,.jpg,390330,True
training/flip/0014_000000007.jpg,.jpg,381542,True
training/flip/0014_000000008.jpg,.jpg,378582,True
training/flip/0014_000000011.jpg,.jpg,368550,True
training/flip/0014_000000015.jpg,.jpg,349419,True
training/flip/0014_000000017.jpg,.jpg,359427,True
training/flip/0014_000000018.jpg,.jpg,363530,True
training/flip/0014_000000021.jpg,.jpg,320559,True
training/flip/0014_000000022.jpg,.jpg,340978,True
training/flip/0014_000000023.jpg,.jpg,365384,True
training/flip/0015_000000001.jpg,.jpg,330475,True
training/flip/0015_000000002.jpg,.jpg,334939,True
training/flip/0015_000000003.jpg,.jpg,334441,True
training/flip/0015_000000004.jpg,.jpg,334142,True
training/flip/0015_000000005.jpg,.jpg,337633,True
training/flip/0015_000000006.jpg,.jpg,338285,True
training/flip/0015_000000007.jpg,.jpg,336711,True
training/flip/0015_000000008.jpg,.jpg,334471,True
training/flip/0015_000000009.jpg,.jpg,334970,True
training/flip/0015_000000010.jpg,.jpg,333972,True
training/flip/0015_000000012.jpg,.jpg,310083,True
training/flip/0015_000000013.jpg,.jpg,304664,True
training/flip/0015_000000014.jpg,.jpg,316922,True
training/flip/0015_000000015.jpg,.jpg,327833,True
training/flip/0015_000000016.jpg,.jpg,337426,True
training/flip/0015_000000017.jpg,.jpg,336913,True
training/flip/0015_000000018.jpg,.jpg,342416,True
training/flip/0015_000000020.jpg,.jpg,355481,True
training/flip/0015_000000022.jpg,.jpg,310474,True
training/flip/0015_000000024.jpg,.jpg,294524,True
training/flip/0015_000000025.jpg,.jpg,291987,True
training/flip/0015_000000026.jpg,.jpg,294683,True
training/flip/0015_000000027.jpg,.jpg,297630,True
training/flip/0015_000000028.jpg,.jpg,297800,True
training/flip/0015_000000030.jpg,.jpg,275451,True
training/flip/0016_000000002.jpg,.jpg,343705,True
training/flip/0016_000000003.jpg,.jpg,346517,True
training/flip/0016_000000005.jpg,.jpg,346118,True
training/flip/0016_000000007.jpg,.jpg,327838,True
training/flip/0016_000000009.jpg,.jpg,324503,True
training/flip/0016_000000010.jpg,.jpg,287031,True
training/flip/0016_000000011.jpg,.jpg,257270,True
training/flip/0016_000000012.jpg,.jpg,257279,True
training/flip/0016_000000014.jpg,.jpg,289555,True
training/flip/0016_000000015.jpg,.jpg,290018,True
training/flip/0016_000000016.jpg,.jpg,260182,True
training/flip/0016_000000017.jpg,.jpg,260390,True
training/flip/0016_000000018.jpg,.jpg,270757,True
training/flip/0016_000000019.jpg,.jpg,288430,True
training/flip/0016_000000020.jpg,.jpg,288838,True
training/flip/0016_000000021.jpg,.jpg,290924,True
training/flip/0016_000000022.jpg,.jpg,291677,True
training/flip/0016_000000023.jpg,.jpg,289841,True
training/flip/0016_000000024.jpg,.jpg,296961,True
training/flip/0016_000000025.jpg,.jpg,299932,True
training/flip/0016_000000027.jpg,.jpg,295369,True
training/flip/0016_000000028.jpg,.jpg,319729,True
training/flip/0016_000000029.jpg,.jpg,333840,True
training/flip/0016_000000030.jpg,.jpg,338651,True
training/flip/0017_000000004.jpg,.jpg,399045,True
training/flip/0017_000000005.jpg,.jpg,395103,True
training/flip/0017_000000006.jpg,.jpg,391419,True
training/flip/0017_000000007.jpg,.jpg,396069,True
training/flip/0017_000000008.jpg,.jpg,390917,True
training/flip/0017_000000009.jpg,.jpg,395558,True
training/flip/0017_000000010.jpg,.jpg,397129,True
training/flip/0017_000000011.jpg,.jpg,402022,True
training/flip/0017_000000012.jpg,.jpg,394948,True
training/flip/0017_000000013.jpg,.jpg,354911,True
training/flip/0017_000000014.jpg,.jpg,364365,True
training/flip/0017_000000016.jpg,.jpg,355770,True
training/flip/0017_000000018.jpg,.jpg,357031,True
training/flip/0017_000000019.jpg,.jpg,361635,True
training/flip/0017_000000020.jpg,.jpg,360030,True
training/flip/0017_000000021.jpg,.jpg,327807,True
training/flip/0017_000000022.jpg,.jpg,310190,True
training/flip/0018_000000001.jpg,.jpg,309728,True
training/flip/0018_000000002.jpg,.jpg,335986,True
training/flip/0018_000000005.jpg,.jpg,405410,True
training/flip/0018_000000006.jpg,.jpg,404707,True
training/flip/0018_000000007.jpg,.jpg,408082,True
training/flip/0018_000000008.jpg,.jpg,420464,True
training/flip/0018_000000009.jpg,.jpg,419015,True
training/flip/0018_000000010.jpg,.jpg,407045,True
training/flip/0018_000000011.jpg,.jpg,370412,True
training/flip/0018_000000013.jpg,.jpg,347676,True
training/flip/0018_000000014.jpg,.jpg,377564,True
training/flip/0018_000000015.jpg,.jpg,390472,True
training/flip/0018_000000016.jpg,.jpg,405309,True
training/flip/0018_000000017.jpg,.jpg,401863,True
training/flip/0018_000000018.jpg,.jpg,396544,True
training/flip/0018_000000021.jpg,.jpg,354429,True
training/flip/0018_000000022.jpg,.jpg,371460,True
training/flip/0018_000000023.jpg,.jpg,363435,True
training/flip/0018_000000024.jpg,.jpg,335201,True
training/flip/0018_000000025.jpg,.jpg,307860,True
training/flip/0018_000000026.jpg,.jpg,307186,True
training/flip/0019_000000012.jpg,.jpg,410696,True
training/flip/0019_000000013.jpg,.jpg,403525,True
training/flip/0019_000000015.jpg,.jpg,381666,True
training/flip/0019_000000016.jpg,.jpg,359700,True
training/flip/0019_000000017.jpg,.jpg,324537,True
training/flip/0019_000000018.jpg,.jpg,293588,True
training/flip/0019_000000019.jpg,.jpg,279026,True
training/flip/0019_000000020.jpg,.jpg,279418,True
training/flip/0019_000000021.jpg,.jpg,296429,True
training/flip/0019_000000022.jpg,.jpg,314923,True
training/flip/0019_000000023.jpg,.jpg,336638,True
training/flip/0019_000000024.jpg,.jpg,339154,True
training/flip/0019_000000026.jpg,.jpg,373332,True
training/flip/0019_000000027.jpg,.jpg,363468,True
training/flip/0019_000000028.jpg,.jpg,330252,True
training/flip/0019_000000029.jpg,.jpg,309265,True
training/flip/0019_000000030.jpg,.jpg,344421,True
training/flip/0020_000000004.jpg,.jpg,418591,True
training/flip/0020_000000005.jpg,.jpg,406513,True
training/flip/0020_000000006.jpg,.jpg,407096,True
training/flip/0020_000000007.jpg,.jpg,390285,True
training/flip/0020_000000008.jpg,.jpg,353391,True
training/flip/0020_000000009.jpg,.jpg,333352,True
training/flip/0020_000000011.jpg,.jpg,311361,True
training/flip/0020_000000013.jpg,.jpg,291837,True
training/flip/0020_000000014.jpg,.jpg,314923,True
training/flip/0020_000000016.jpg,.jpg,366711,True
training/flip/0020_000000017.jpg,.jpg,371333,True
training/flip/0020_000000018.jpg,.jpg,367853,True
training/flip/0020_000000021.jpg,.jpg,354856,True
training/flip/0020_000000022.jpg,.jpg,334800,True
training/flip/0021_000000010.jpg,.jpg,405834,True
training/flip/0021_000000012.jpg,.jpg,403687,True
training/flip/0021_000000013.jpg,.jpg,398324,True
training/flip/0021_000000016.jpg,.jpg,359795,True
training/flip/0021_000000017.jpg,.jpg,363029,True
training/flip/0021_000000018.jpg,.jpg,356781,True
training/flip/0021_000000019.jpg,.jpg,346919,True
training/flip/0021_000000020.jpg,.jpg,341143,True
training/flip/0021_000000021.jpg,.jpg,319847,True
training/flip/0021_000000022.jpg,.jpg,345850,True
training/flip/0021_000000023.jpg,.jpg,343627,True
training/flip/0021_000000024.jpg,.jpg,340302,True
training/flip/0021_000000025.jpg,.jpg,322981,True
training/flip/0021_000000026.jpg,.jpg,316055,True
training/flip/0021_000000028.jpg,.jpg,318914,True
training/flip/0021_000000029.jpg,.jpg,320294,True
training/flip/0021_000000030.jpg,.jpg,324426,True
training/flip/0022_000000007.jpg,.jpg,310189,True
training/flip/0022_000000008.jpg,.jpg,299201,True
training/flip/0022_000000009.jpg,.jpg,280344,True
training/flip/0022_000000011.jpg,.jpg,309556,True
training/flip/0022_000000012.jpg,.jpg,317410,True
training/flip/0022_000000013.jpg,.jpg,325114,True
training/flip/0022_000000014.jpg,.jpg,328390,True
training/flip/0022_000000015.jpg,.jpg,327057,True
training/flip/0022_000000016.jpg,.jpg,320274,True
training/flip/0022_000000017.jpg,.jpg,306404,True
training/flip/0022_000000018.jpg,.jpg,308541,True
training/flip/0022_000000019.jpg,.jpg,320706,True
training/flip/0022_000000021.jpg,.jpg,317089,True
training/flip/0022_000000022.jpg,.jpg,299286,True
training/flip/0022_000000023.jpg,.jpg,306322,True
training/flip/0022_000000024.jpg,.jpg,322152,True
training/flip/0023_000000003.jpg,.jpg,409263,True
training/flip/0023_000000004.jpg,.jpg,407161,True
training/flip/0023_000000005.jpg,.jpg,407338,True
training/flip/0023_000000006.jpg,.jpg,399910,True
training/flip/0023_000000016.jpg,.jpg,356717,True
training/flip/0023_000000017.jpg,.jpg,332044,True
training/flip/0023_000000018.jpg,.jpg,343947,True
training/flip/0023_000000019.jpg,.jpg,360598,True
training/flip/0023_000000020.jpg,.jpg,366619,True
training/flip/0023_000000021.jpg,.jpg,372707,True
training/flip/0023_000000022.jpg,.jpg,384357,True
training/flip/0023_000000023.jpg,.jpg,355943,True
training/flip/0023_000000024.jpg,.jpg,331288,True
training/flip/0023_000000025.jpg,.jpg,327941,True
training/flip/0024_000000016.jpg,.jpg,324421,True
training/flip/0024_000000018.jpg,.jpg,340086,True
training/flip/0024_000000020.jpg,.jpg,367734,True
training/flip/0024_000000022.jpg,.jpg,329392,True
training/flip/0024_000000023.jpg,.jpg,303456,True
