split,label,path,filename,video_id,frame_num,width,height,mode,format,size_bytes,sha256,read_error
training,flip,training/flip/0014_000000021.jpg,0014_000000021.jpg,0014,21,1080,1920,RGB,JPEG,320559,389d123dcde2b676db325401b863c640b6f61e0fdedb07282e40cb6547a6219b,
training,flip,training/flip/0014_000000022.jpg,0014_000000022.jpg,0014,22,1080,1920,RGB,JPEG,340978,9073c58c52f253ddddb7a22a14a36da43a41bce53ff6dbd6b5bf9d9551b1820e,
training,flip,training/flip/0014_000000023.jpg,0014_000000023.jpg,0014,23,1080,1920,RGB,JPEG,365384,29fd2fcf2a98eb0f31485dc7cf9bec756df941465daeaaaf43290a3e2ce5127f,
training,flip,training/flip/0015_000000001.jpg,0015_000000001.jpg,0015,1,1080,1920,RGB,JPEG,330475,e05e6f7a3bcd598c0ef9c0cfb4ee16585e22fefb67176bc44ca4f918d6fd30c2,
training,flip,training/flip/0015_000000002.jpg,0015_000000002.jpg,0015,2,1080,1920,RGB,JPEG,334939,c864173ca38b8609a41454be99bc1fdb100ead6085c0a0aca9c9be6229159082,
training,flip,training/flip/0015_000000003.jpg,0015_000000003.jpg,0015,3,1080,1920,RGB,JPEG,334441,f777bba46a4478d395537954d7d24f059b54f9095a29c018c6b73a39c12ed6c6,
training,flip,training/flip/0015_000000004.jpg,0015_000000004.jpg,0015,4,1080,1920,RGB,JPEG,334142,38a93dc6363aaa9a0110587754ba82744760abad4e338d64f8f85d3757efdc66,
training,flip,training/flip/0015_000000005.jpg,0015_000000005.jpg,0015,5,1080,1920,RGB,JPEG,337633,c29dd8279eef1b34a1a305314da41249889e3f2ed248a044699423f96462cac4,
training,flip,training/flip/0015_000000006.jpg,0015_000000006.jpg,0015,6,1080,1920,RGB,JPEG,338285,ac694fd2c19d2224145e00af6cda478376668b578cc6d18b1f92e8e80d35a5e0,
training,flip,training/flip/0015_000000007.jpg,0015_000000007.jpg,0015,7,1080,1920,RGB,JPEG,336711,435f4c0667de2ccae57fd4ee199c49419583d5cb13f576aca36096bfd9e9050f,
training,flip,training/flip/0015_000000008.jpg,0015_000000008.jpg,0015,8,1080,1920,RGB,JPEG,334471,002b8b8c6a5853b2b4d0effe6aa48b0a657b947a89723339756682d1ba0a398a,
training,flip,training/flip/0015_000000009.jpg,0015_000000009.jpg,0015,9,1080,1920,RGB,JPEG,334970,339cb1cb2122c32e5949578682dd2635a6d070af0cfb962aeb9068b33f5063f8,
training,flip,training/flip/0015_000000010.jpg,0015_000000010.jpg,0015,10,1080,1920,RGB,JPEG,333972,d1ef77bc11da0d5e2bcf910f71b97de8e39523279a313489fba1399fb91f606a,
training,flip,training/flip/0015_000000012.jpg,0015_000000012.jpg,0015,12,1080,1920,RGB,JPEG,310083,6dd43ef0487659327a5e29de667fd883bca035372bab7255f0980186d15ba3a9,
training,flip,training/flip/0015_000000013.jpg,0015_000000013.jpg,0015,13,1080,1920,RGB,JPEG,304664,8b4b43f8e75aa1c842da89fd8891006b4ed728efc4bbf92f762650bddd131242,
training,flip,training/flip/0015_000000014.jpg,0015_000000014.jpg,0015,14,1080,1920,RGB,JPEG,316922,a65b048166c46e8aae9f35955abf14892dc1e899619298b3da0d55f4b6bb1b63,
training,flip,training/flip/0015_000000015.jpg,0015_000000015.jpg,0015,15,1080,1920,RGB,JPEG,327833,c4b87f9d381a9df9168274a2e6955e9b72f36fcc62a5d77200759e49cf245353,
training,flip,training/flip/0015_000000016.jpg,0015_000000016.jpg,0015,16,1080,1920,RGB,JPEG,337426,d5b02784e80ec98d79c173d8e99d2b287be435ec82bdc054fd334e084bcecd23,
training,flip,training/flip/0015_000000017.jpg,0015_000000017.jpg,0015,17,1080,1920,RGB,JPEG,336913,21695c5921c1f5999701e89b15dffc3e0c8ac1a8aca0cec6d70327bcb3bca0b5,
training,flip,training/flip/0015_000000018.jpg,0015_000000018.jpg,0015,18,1080,1920,RGB,JPEG,342416,4beebcdc2d1d9693b0de12c250aae4ad71c76b30966432b34f0d3d8f1c951ba6,
training,flip,training/flip/0015_000000020.jpg,0015_000000020.jpg,0015,20,1080,1920,RGB,JPEG,355481,ee19741d720620fb105c2996a35430a8bd5c7af8cae8e5b766c8c3a825d7b09f,
training,flip,training/flip/0015_000000022.jpg,0015_000000022.jpg,0015,22,1080,1920,RGB,JPEG,310474,de71faa4cde9769955223b98f348afbd52b8b4b2d73ca11ea82b77789eef2e3b,
training,flip,training/flip/0015_000000024.jpg,0015_000000024.jpg,0015,24,1080,1920,RGB,JPEG,294524,362889858c1333652996c253239e6bc7461670f3676db683207ef7fdcb7f9872,
training,flip,training/flip/0015_000000025.jpg,0015_000000025.jpg,0015,25,1080,1920,RGB,JPEG,291987,0a71f783562c05f70dd7da51cb287319f3c2cf0146fa3970acc9c5f112e9319d,
training,flip,training/flip/0015_000000026.jpg,0015_000000026.jpg,0015,26,1080,1920,RGB,JPEG,294683,46f591cac029458f65afa2bd1a0f65c4d2f4f1ca161caadfab4f275fd32691c7,
training,flip,training/flip/0015_000000027.jpg,0015_000000027.jpg,0015,27,1080,1920,RGB,JPEG,297630,a19c3728a178d16ced40a09bac3591078027d6dad420164d13ebba38b10d2a3d,
training,flip,training/flip/0015_000000028.jpg,0015_000000028.jpg,0015,28,1080,1920,RGB,JPEG,297800,912de974814e466ff6643a946b0d53f40e748e97a5facd4e7712ba0ce11516c8,
training,flip,training/flip/0015_000000030.jpg,0015_000000030.jpg,0015,30,1080,1920,RGB,JPEG,275451,788c7d657a98931011773ff650fee5b871ccdc06abffe2ad5cd23ea766ed9f40,
training,flip,training/flip/0016_000000002.jpg,0016_000000002.jpg,0016,2,1080,1920,RGB,JPEG,343705,dc50da164e64b40ecb7c2b017c3fe784bb4a0055121ef0cd693034af840d3a31,
training,flip,training/flip/0016_000000003.jpg,0016_000000003.jpg,0016,3,1080,1920,RGB,JPEG,346517,fcf7ba707e043e8af2e97ba153b069ad9561aed7596f3ead5a0e30ee0229dddf,
training,flip,training/flip/0016_000000005.jpg,0016_000000005.jpg,0016,5,1080,1920,RGB,JPEG,346118,4fcc010831c5fbcb2be698617054947ce60405ae5ad5b4870b3c6147f983f09b,
training,flip,training/flip/0016_000000007.jpg,0016_000000007.jpg,0016,7,1080,1920,RGB,JPEG,327838,4b2f9fb1f5a8e50cbd775a092567a19c9e19dcd75389e94f4fa643cbd3ba5bd0,
training,flip,training/flip/0016_000000009.jpg,0016_000000009.jpg,0016,9,1080,1920,RGB,JPEG,324503,49adf86d634e643113176aadbba409d8711c3b9179b41e43e06d25052b1f1a7f,
training,flip,training/flip/0016_000000010.jpg,0016_000000010.jpg,0016,10,1080,1920,RGB,JPEG,287031,a1b82e13b64a35d79b787185fceb56cd4bd6d66fbd62fc8dd34e3be7c894d47f,
training,flip,training/flip/0016_000000011.jpg,0016_000000011.jpg,0016,11,1080,1920,RGB,JPEG,257270,fd0c16f12687a70a2b36bb2fd933771f1d5e51c8199cc7dbbc1810322f33557c,
training,flip,training/flip/0016_000000012.jpg,0016_000000012.jpg,0016,12,1080,1920,RGB,JPEG,257279,53758585a80169945dfe2d113d6f985219d26ea2f94049a7a8c7352afbfe139a,
training,flip,training/flip/0016_000000014.jpg,0016_000000014.jpg,0016,14,1080,1920,RGB,JPEG,289555,d6e74684d6eb3aba106732a7c957da4dce0d870709377659fe7f154fb62cfc8f,
training,flip,training/flip/0016_000000015.jpg,0016_000000015.jpg,0016,15,1080,1920,RGB,JPEG,290018,715c481d69e758d809a69b068863b30f1b092ab6a53b574b9efbe315158f632f,
training,flip,training/flip/0016_000000016.jpg,0016_000000016.jpg,0016,16,1080,1920,RGB,JPEG,260182,c3baf2e8979689f1890b4094c7dbdc38d25e75e7ac3e78e473d30d0141fb9d5f,
training,flip,training/flip/0016_000000017.jpg,0016_000000017.jpg,0016,17,1080,1920,RGB,JPEG,260390,9c9cb763e1f4c4396126a5e3c388e51e04377e438d6d0081d51023ed2c6ffab5,
training,flip,training/flip/0016_000000018.jpg,0016_000000018.jpg,0016,18,1080,1920,RGB,JPEG,270757,de311141a31a725bc236d2b560ff884e76db51b0b03b5b420147ed400257e1a4,
training,flip,training/flip/0016_000000019.jpg,0016_000000019.jpg,0016,19,1080,1920,RGB,JPEG,288430,4f1c18e4d7ddc4e7695f1d6e494ad616198a261574a083b78ec2e0febe3674a9,
training,flip,training/flip/0016_000000020.jpg,0016_000000020.jpg,0016,20,1080,1920,RGB,JPEG,288838,ac9153962777a074a851d8b138c4f244397c48eb627e7d8a417687b2e0746c16,
training,flip,training/flip/0016_000000021.jpg,0016_000000021.jpg,0016,21,1080,1920,RGB,JPEG,290924,40dd66e08a58cccd5b07b2dd142a74aeab9af69feedc7490e2ef96f84f037d8f,
training,flip,training/flip/0016_000000022.jpg,0016_000000022.jpg,0016,22,1080,1920,RGB,JPEG,291677,7eee99d8d887620384753a3614b3084ff24fea864ab2b2c884f118ddc084f83f,
training,flip,training/flip/0016_000000023.jpg,0016_000000023.jpg,0016,23,1080,1920,RGB,JPEG,289841,588e0cce0774c383a37c53e755c944b17827baa71d87ea4f7bb079874f25b96f,
training,flip,training/flip/0016_000000024.jpg,0016_000000024.jpg,0016,24,1080,1920,RGB,JPEG,296961,a495aacdbd9eab36e770bea82d5697cbd63fade5533598a288ff42061bad4f20,
training,flip,training/flip/0016_000000025.jpg,0016_000000025.jpg,0016,25,1080,1920,RGB,JPEG,299932,eb7a65fb564e81420e59e4a30ffbdad398fc05df0d544a0e1d736dad8d20ac3d,
training,flip,training/flip/0016_000000027.jpg,0016_000000027.jpg,0016,27,1080,1920,RGB,JPEG,295369,ceefd6a02dc3e45a4c9825a6bd8ac7e7fcd6dd997efc4cf81ac746a649f267ac,
training,flip,training/flip/0016_000000028.jpg,0016_000000028.jpg,0016,28,1080,1920,RGB,JPEG,319729,a7b330cacce9251ebf439e9aa3d53571d707128ed6ab032a3defa1c41a851ea9,
training,flip,training/flip/0016_000000029.jpg,0016_000000029.jpg,0016,29,1080,1920,RGB,JPEG,333840,16fa436e99d1bc9b95fa89de1b736d4143004f7fd7e7fbb47fcfdc2084e9cfa0,
training,flip,training/flip/0016_000000030.jpg,0016_000000030.jpg,0016,30,1080,1920,RGB,JPEG,338651,79aea0d13c13ccfbdb2051b4d5f06a4cc1ee28fe49b6f288b6f37ef30f8c4989,
training,flip,training/flip/0017_000000004.jpg,0017_000000004.jpg,0017,4,1080,1920,RGB,JPEG,399045,79c6f236bc4b0d9b65ee1b65d7f871a3da2c80f007271c204fbf428510343a90,
training,flip,training/flip/0017_000000005.jpg,0017_000000005.jpg,0017,5,1080,1920,RGB,JPEG,395103,cb671e70f1854b1875d9fb59d7da5737c3c625a0e886a3dc4be5990bd04497fe,
training,flip,training/flip/0017_000000006.jpg,0017_000000006.jpg,0017,6,1080,1920,RGB,JPEG,391419,f8317788ea47cb7be921e882ff8453f6e028ada336cff22e304bf75ce576f4e1,
training,flip,training/flip/0017_000000007.jpg,0017_000000007.jpg,0017,7,1080,1920,RGB,JPEG,396069,86b7c98e5a1ad922d7b07a1b29f4526093fd8c3517ee36707573461c4bf78705,
training,flip,training/flip/0017_000000008.jpg,0017_000000008.jpg,0017,8,1080,1920,RGB,JPEG,390917,a5a408f3d0ffd388efffabbcc74282272871bd1f8c626acb43e89b15cec2518f,
training,flip,training/flip/0017_000000009.jpg,0017_000000009.jpg,0017,9,1080,1920,RGB,JPEG,395558,15e2bd07d2e9094e46dfe0ec81c96306e9e9de6d818aab993eb75ea5758cab68,
training,flip,training/flip/0017_000000010.jpg,0017_000000010.jpg,0017,10,1080,1920,RGB,JPEG,397129,eca419631c7d804f59d2c0229520a3835b7f1450851d61249e6570e1274ab5d6,
training,flip,training/flip/0017_000000011.jpg,0017_000000011.jpg,0017,11,1080,1920,RGB,JPEG,402022,af5b863715b2b71074498dd45c6aa04542ec7a9a05a23297edaf5416e717d756,
training,flip,training/flip/0017_000000012.jpg,0017_000000012.jpg,0017,12,1080,1920,RGB,JPEG,394948,9be47aafb61084380b0181f80de105671dffa92896da8240edc0dcde4225d2c1,
training,flip,training/flip/0017_000000013.jpg,0017_000000013.jpg,0017,13,1080,1920,RGB,JPEG,354911,66f1c6f4a5cfa361e3df1f695be860a5159e83c5e3c8cc80856ca2696b66c80d,
training,flip,training/flip/0017_000000014.jpg,0017_000000014.jpg,0017,14,1080,1920,RGB,JPEG,364365,638dbb22116478d1080b8a1f5e8d4343b806b9891b3dfef9439b3be024b72827,
training,flip,training/flip/0017_000000016.jpg,0017_000000016.jpg,0017,16,1080,1920,RGB,JPEG,355770,70a75779ffa207ad4a7202a487a6c0ef7ea3955f19702c5a6dd451d7b82ff478,
training,flip,training/flip/0017_000000018.jpg,0017_000000018.jpg,0017,18,1080,1920,RGB,JPEG,357031,8b02dddff13453b1f0148f634098631f6c0a7436b221a7191ab64bfabe625131,
training,flip,training/flip/0017_000000019.jpg,0017_000000019.jpg,0017,19,1080,1920,RGB,JPEG,361635,97aebcdb8edbb4e95c3cd411451831a3c29235daed17b2e500bffe6e8feb0410,
training,flip,training/flip/0017_000000020.jpg,0017_000000020.jpg,0017,20,1080,1920,RGB,JPEG,360030,6e4fa9b5071176ef40c14ffdae60adc4a852fcc4ab5629429dc146363b582a32,
training,flip,training/flip/0017_000000021.jpg,0017_000000021.jpg,0017,21,1080,1920,RGB,JPEG,327807,f2b7b55e3c7e06ad4b1d7649fb4ee45b54183fef1aaa0c416457ffbd2062db6d,
training,flip,training/flip/0017_000000022.jpg,0017_000000022.jpg,0017,22,1080,1920,RGB,JPEG,310190,26dd476245b49488b8704c35019fad9eb8f5ca5f69d29bc469bb25ba54ec2900,
training,flip,training/flip/0018_000000001.jpg,0018_000000001.jpg,0018,1,1080,1920,RGB,JPEG,309728,2c45ea3d81d4cf996a90935e55431fbc5c971f00aff31757b343ad4fc4ec2280,
training,flip,training/flip/0018_000000002.jpg,0018_000000002.jpg,0018,2,1080,1920,RGB,JPEG,335986,1758ba8f6ead3c14b2d74e1574128decbb1856a818ba81d94bb7bea6faa77c98,
training,flip,training/flip/0018_000000005.jpg,0018_000000005.jpg,0018,5,1080,1920,RGB,JPEG,405410,5b96048491ba46859016be7e9ed8c32e17239e57bcfcaed53aec4ccf4620691d,
training,flip,training/flip/0018_000000006.jpg,0018_000000006.jpg,0018,6,1080,1920,RGB,JPEG,404707,8ec43bc7e81945cfa65d8d762e73f57f0fa75998c8f5bf3e301511b8cb68916c,
training,flip,training/flip/0018_000000007.jpg,0018_000000007.jpg,0018,7,1080,1920,RGB,JPEG,408082,b045dee8693e27b003c9bf6201265753d46aca3c63969bce84f653380c3fe7b1,
training,flip,training/flip/0018_000000008.jpg,0018_000000008.jpg,0018,8,1080,1920,RGB,JPEG,420464,8a255a8fa11c90ff86897f50a9de8df07097589cd50c8b01fc2e6d7ae20a82c5,
training,flip,training/flip/0018_000000009.jpg,0018_000000009.jpg,0018,9,1080,1920,RGB,JPEG,419015,12f6db6a093ea6af2d47c063fdd975d64051484ad6aec9f4a94522ddc6cc2586,
training,flip,training/flip/0018_000000010.jpg,0018_000000010.jpg,0018,10,1080,1920,RGB,JPEG,407045,c2c43929a1bd807a8e6e4b3df12a181185fd5a43f32e289901fab175899889ed,
training,flip,training/flip/0018_000000011.jpg,0018_000000011.jpg,0018,11,1080,1920,RGB,JPEG,370412,58abdd3c11d810fcbacff0a789dd42f266075e0cff8739b55923ed8a25686d9e,
training,flip,training/flip/0018_000000013.jpg,0018_000000013.jpg,0018,13,1080,1920,RGB,JPEG,347676,a84d74f772fb08648be47b73ffcb0af4bb77a16fa3fd7a3293a3f6586e793534,
training,flip,training/flip/0018_000000014.jpg,0018_000000014.jpg,0018,14,1080,1920,RGB,JPEG,377564,2c6bdcb1b55a321c2470a03672ae5f451370ae7f2e42e59d887c04ed6ea4706f,
training,flip,training/flip/0018_000000015.jpg,0018_000000015.jpg,0018,15,1080,1920,RGB,JPEG,390472,a61202335a288d9f0a14273f8c3b11c09c79aa547da76079de25d4f371e470a0,
training,flip,training/flip/0018_000000016.jpg,0018_000000016.jpg,0018,16,1080,1920,RGB,JPEG,405309,ea0401266d468f2d0f592f58367a08a97903723a42ca4b8c7e73e47b17f8d405,
training,flip,training/flip/0018_000000017.jpg,0018_000000017.jpg,0018,17,1080,1920,RGB,JPEG,401863,dd4c03fe89818b3c4772cf8e0de32202ccfd812e330215e0d2610134488fa763,
training,flip,training/flip/0018_000000018.jpg,0018_000000018.jpg,0018,18,1080,1920,RGB,JPEG,396544,aa47ba2815e25edf9f7f2e4a82de8551ddad70cbee41a29e94f94ce2d1d0959d,
training,flip,training/flip/0018_000000021.jpg,0018_000000021.jpg,0018,21,1080,1920,RGB,JPEG,354429,c45c7a3140b6334d4bfe708f2d4e23d2dcf6fb90261ee55236769dd94609f5f2,
training,flip,training/flip/0018_000000022.jpg,0018_000000022.jpg,0018,22,1080,1920,RGB,JPEG,371460,c5a2a0502d7d28fcf40824c299a58f93299245b7af34df35e5b26228be3a95ad,
training,flip,training/flip/0018_000000023.jpg,0018_000000023.jpg,0018,23,1080,1920,RGB,JPEG,363435,e90249326e2291f12a1be74d829f88e4166cd22a929068027137ca43c347e03a,
training,flip,training/flip/0018_000000024.jpg,0018_000000024.jpg,0018,24,1080,1920,RGB,JPEG,335201,ba28dbe0ef77c5c93f687fc6abe4ed91a67ee256d6df5f2201bfec2f18d8f64e,
training,flip,training/flip/0018_000000025.jpg,0018_000000025.jpg,0018,25,1080,1920,RGB,JPEG,307860,2b8a12b70d0c681b8785e17e5c547d8054ed58ff2d744025cfc4f5f75014dbac,
training,flip,training/flip/0018_000000026.jpg,0018_000000026.jpg,0018,26,1080,1920,RGB,JPEG,307186,94aecf92ffeeb5a1661975197dc3fc8d8cc8e93145c2f2e0ebc2e01e1170bbea,
training,flip,training/flip/0019_000000012.jpg,0019_000000012.jpg,0019,12,1080,1920,RGB,JPEG,410696,e02e779612222156209b434e3df65b78e705e95ddae2c9ab7607b17f5f45833f,
training,flip,training/flip/0019_000000013.jpg,0019_000000013.jpg,0019,13,1080,1920,RGB,JPEG,403525,5ab7f2a7ddfcdcbdaec6f1a0d72962bf5e79cb1fe5a0f3767ad77310530ee73d,
training,flip,training/flip/0019_000000015.jpg,0019_000000015.jpg,0019,15,1080,1920,RGB,JPEG,381666,b1f7138e4bec3b8a4a119449feaea713f49630d6f05ddd426d481a73ec14406e,
training,flip,training/flip/0019_000000016.jpg,0019_000000016.jpg,0019,16,1080,1920,RGB,JPEG,359700,3927ca5c4355c857716a135908a50ceae7a0119f21bc9773857a9e46cac2a602,
training,flip,training/flip/0019_000000017.jpg,0019_000000017.jpg,0019,17,1080,1920,RGB,JPEG,324537,a4bb4ed029a9f238f8e283bff161ff53d602643399aa3f4ca831dbe3aef86bc5,
training,flip,training/flip/0019_000000018.jpg,0019_000000018.jpg,0019,18,1080,1920,RGB,JPEG,293588,0811f6c53a0b5cd99b961ebf750302b52f68806fb98d41a1f1361949c176f973,
training,flip,training/flip/0019_000000019.jpg,0019_000000019.jpg,0019,19,1080,1920,RGB,JPEG,279026,c95ce98a76b6f1bbaae80389472a3f7a7f3d47f8ca2c219a7fd46d842e2412c1,
training,flip,training/flip/0019_000000020.jpg,0019_000000020.jpg,0019,20,1080,1920,RGB,JPEG,279418,a3fd8856a9d84d044d0ba62177db2fccd13482e9604e8749f2765ec24399ab8b,
training,flip,training/flip/0019_000000021.jpg,0019_000000021.jpg,0019,21,1080,1920,RGB,JPEG,296429,b9f73fca2aa0d7a3576af2528a95e9166de70197ed4145fd84711250452a4d0b,
training,flip,training/flip/0019_000000022.jpg,0019_000000022.jpg,0019,22,1080,1920,RGB,JPEG,314923,5df0626635fd8d70313709f6cf35f0113ca8d30030e1b5693c23894166d8c467,
training,flip,training/flip/0019_000000023.jpg,0019_000000023.jpg,0019,23,1080,1920,RGB,JPEG,336638,e2b64af4671a7db747b950e69c2e53e158c5956a2fec0e57c83fafe4024e6c1f,
training,flip,training/flip/0019_000000024.jpg,0019_000000024.jpg,0019,24,1080,1920,RGB,JPEG,339154,e4d51ee86e10cde944fab0854d0fa36ee8f6f576a1b75ac8c11e300ed0c2f94d,
training,flip,training/flip/0019_000000026.jpg,0019_000000026.jpg,0019,26,1080,1920,RGB,JPEG,373332,b7d68c4c2b51a393d2463af6d8981b1a61d9308d65d849c22a85534388b5afef,
training,flip,training/flip/0019_000000027.jpg,0019_000000027.jpg,0019,27,1080,1920,RGB,JPEG,363468,d56cbdfb5d69790d0aa31b055485e9f0a8346b5f56b48b260ead9ded8bfa4d32,
training,flip,training/flip/0019_000000028.jpg,0019_000000028.jpg,0019,28,1080,1920,RGB,JPEG,330252,9bdb5c68f9288fa539534250591c6973108358f640f155626f2faad28b0e9eab,
training,flip,training/flip/0019_000000029.jpg,0019_000000029.jpg,0019,29,1080,1920,RGB,JPEG,309265,bdab4a3023ff0f842084634e51ac9e8ef898ca1938a864e49a881b59e9c7370c,
training,flip,training/flip/0019_000000030.jpg,0019_000000030.jpg,0019,30,1080,1920,RGB,JPEG,344421,14b5e10f2ec3674aae688da2841e3d41c56b7c4874bc34daf11f19b5430d0281,
training,flip,training/flip/0020_000000004.jpg,0020_000000004.jpg,0020,4,1080,1920,RGB,JPEG,418591,8c6a8a35f019cfebb8b5003e4ce5ca731b6e6a9219f7bbc77f0525b63b77aa60,
training,flip,training/flip/0020_000000005.jpg,0020_000000005.jpg,0020,5,1080,1920,RGB,JPEG,406513,7955bd30dc9f3721dea760ba1798590317a69535d413cd87427e3ed214ae5090,
training,flip,training/flip/0020_000000006.jpg,0020_000000006.jpg,0020,6,1080,1920,RGB,JPEG,407096,1f4a6d17cf79e06b101810e5743b0e55dee276bb30a9434f57077e462171bda0,
training,flip,training/flip/0020_000000007.jpg,0020_000000007.jpg,0020,7,1080,1920,RGB,JPEG,390285,e0cb780eed1c4ccd00cb7cc0882c8e09193a9e9a24a55463b92b5b61b6425c9b,
training,flip,training/flip/0020_000000008.jpg,0020_000000008.jpg,0020,8,1080,1920,RGB,JPEG,353391,32d05ac252033c0e19a1bc49957216c718070f54fc6fd93d99d4ff0654012cf2,
training,flip,training/flip/0020_000000009.jpg,0020_000000009.jpg,0020,9,1080,1920,RGB,JPEG,333352,07f1e3b5c3d22d108b87171ac61011bef93f6b73ddd0cf0e944650a8e5a822cf,
training,flip,training/flip/0020_000000011.jpg,0020_000000011.jpg,0020,11,1080,1920,RGB,JPEG,311361,fabc2db5c18f67630bb654778db25771b48a5baf32d75c488055928ccf154077,
training,flip,training/flip/0020_000000013.jpg,0020_000000013.jpg,0020,13,1080,1920,RGB,JPEG,291837,e4af83aca70f819f9b4773757289da4169a20b31ef42e6229f4350486d3c7597,
training,flip,training/flip/0020_000000014.jpg,0020_000000014.jpg,0020,14,1080,1920,RGB,JPEG,314923,fcc925bc66df68967b0c002c7c79b840d03c2be3885fd80f70e469e57e56f833,
training,flip,training/flip/0020_000000016.jpg,0020_000000016.jpg,0020,16,1080,1920,RGB,JPEG,366711,96b035c3579c7a2544da8e5abd74843cb865dfeeff786d8ba77c5b6eb44bd46a,
training,flip,training/flip/0020_000000017.jpg,0020_000000017.jpg,0020,17,1080,1920,RGB,JPEG,371333,16fd7bd411d2563f141d3f33ea24f492080a4f12c9e9ef9d951de3f69522632b,
training,flip,training/flip/0020_000000018.jpg,0020_000000018.jpg,0020,18,1080,1920,RGB,JPEG,367853,6ac12390f6ed334e0a8e0c6a78b3548c5d45b1b4b234efc247a8dc8d744dc279,
training,flip,training/flip/0020_000000021.jpg,0020_000000021.jpg,0020,21,1080,1920,RGB,JPEG,354856,d8c4b06958d288818bd16d68e514cedf48579c305a1fe7b5745ebe1124e21c90,
training,flip,training/flip/0020_000000022.jpg,0020_000000022.jpg,0020,22,1080,1920,RGB,JPEG,334800,b6998b86d1a8eb9c07a2815688bc415dcaadff5b11cde15835663fd8596a12c5,
training,flip,training/flip/0021_000000010.jpg,0021_000000010.jpg,0021,10,1080,1920,RGB,JPEG,405834,94157a6b9c8419dceadbe147c2ebc2f1f0eb99b09f4fe889cdf87f33e48d0f69,
training,flip,training/flip/0021_000000012.jpg,0021_000000012.jpg,0021,12,1080,1920,RGB,JPEG,403687,c7b6c51179da73c372028662794cafd53aa87f9eb4693dbcba4639ed935ce19a,
training,flip,training/flip/0021_000000013.jpg,0021_000000013.jpg,0021,13,1080,1920,RGB,JPEG,398324,fe7997ab7c5ee8308f4081a0a5eab62e87bdfd43d53fe98f30da136a26ebdd60,
training,flip,training/flip/0021_000000016.jpg,0021_000000016.jpg,0021,16,1080,1920,RGB,JPEG,359795,380203638de1ff3216f4c08c3dc4b1f8a0dd25db1e36323e141a1ae4303c2732,
training,flip,training/flip/0021_000000017.jpg,0021_000000017.jpg,0021,17,1080,1920,RGB,JPEG,363029,e0fcd4017d7c86d023d383f67f4b9b5710f7005e5eb7746c7fd270259d172ba9,
training,flip,training/flip/0021_000000018.jpg,0021_000000018.jpg,0021,18,1080,1920,RGB,JPEG,356781,3fabc3bdb56647af75ca233a0ef59b0bd1d1e6a4f3148e7be584932d997a4bcf,
training,flip,training/flip/0021_000000019.jpg,0021_000000019.jpg,0021,19,1080,1920,RGB,JPEG,346919,e9957fd406915a166a3b573707a3d62a80f7eead757eda1a4958f19e3afef0c9,
training,flip,training/flip/0021_000000020.jpg,0021_000000020.jpg,0021,20,1080,1920,RGB,JPEG,341143,66b7c8a83f6cfb4e6ffe3745fc81c492a9d41ff8c50f81d8119a1041797aa0b3,
training,flip,training/flip/0021_000000021.jpg,0021_000000021.jpg,0021,21,1080,1920,RGB,JPEG,319847,de3d3adbd32286e6e3f74481849f6f430d00371089b2807a968d3bf23fa3fe8e,
training,flip,training/flip/0021_000000022.jpg,0021_000000022.jpg,0021,22,1080,1920,RGB,JPEG,345850,91ac47313699742fe86b1203981af09ecb74a385a8007da6bbb37724ad58f6d1,
training,flip,training/flip/0021_000000023.jpg,0021_000000023.jpg,0021,23,1080,1920,RGB,JPEG,343627,2cbc58ab58bef06fb7fdb5c7cc8841610a0f708779eeea26fd535433bf31f39f,
training,flip,training/flip/0021_000000024.jpg,0021_000000024.jpg,0021,24,1080,1920,RGB,JPEG,340302,a751d47b023d773178d35d0d5fa37790e591ee47ae36ef1d64ad8dcf4d0a7a58,
training,flip,training/flip/0021_000000025.jpg,0021_000000025.jpg,0021,25,1080,1920,RGB,JPEG,322981,e01ebbd0d81af60bea1a635038bb29d5eeda11db300ea0e0f6007bd2eb27f0dc,
training,flip,training/flip/0021_000000026.jpg,0021_000000026.jpg,0021,26,1080,1920,RGB,JPEG,316055,28f0b52ea15a0723cb2c3a5969373b943519245daa9ff99decd32cfec9e08080,
training,flip,training/flip/0021_000000028.jpg,0021_000000028.jpg,0021,28,1080,1920,RGB,JPEG,318914,55d7ccd21efe4c6402eda90bd03d6bf564053f81b35c648a205d04fceaefb79d,
training,flip,training/flip/0021_000000029.jpg,0021_000000029.jpg,0021,29,1080,1920,RGB,JPEG,320294,804500235892028fb905bd32e5233da3408c1e6f461fae4254a1502d94e47a21,
training,flip,training/flip/0021_000000030.jpg,0021_000000030.jpg,0021,30,1080,1920,RGB,JPEG,324426,2ad9c9c52b858688e8a195a4aa43f5c9ebb29b5d749eadf18e2b3f77730199c6,
training,flip,training/flip/0022_000000007.jpg,0022_000000007.jpg,0022,7,1080,1920,RGB,JPEG,310189,c116e52b9653087833b7ddc3c891ffd0ebb8238b539d97f280dbc0ce86ccfc57,
training,flip,training/flip/0022_000000008.jpg,0022_000000008.jpg,0022,8,1080,1920,RGB,JPEG,299201,8ff011fc48342cf6c6841ead186dc45d774fff7fe5dc8d5b3996dec6d0a09e99,
