dedup_group_id,keep,path,label,video_id,sequence_id,frame_num,split,sha256
15,0,testing/notflip/0049_000000018.jpg,notflip,0049,notflip__0049,18,testing,66f66ce7acbdbbcf8b97df57bb0809eb443c4ebbafbcb19e5f09673c5b4f718b
15,0,training/notflip/0049_000000019.jpg,notflip,0049,notflip__0049,19,training,ec830d719b61f4ed9c8ebdc9df5d50c8858278e07b997344e52c010381fcf43d
15,0,training/notflip/0049_000000020.jpg,notflip,0049,notflip__0049,20,training,b8a45f9ea111a6c8d05172370ec46017fc436a44c1583464907363c2aa3e895f
15,0,training/notflip/0049_000000021.jpg,notflip,0049,notflip__0049,21,training,aa6f52b9842f8360156e20ff5d4a502d76bece20e761ffbc792e7c927aa65bc3
15,0,testing/notflip/0049_000000022.jpg,notflip,0049,notflip__0049,22,testing,aeb7eda8a5ea24d79d06a70a92924c7ca787688ab3e95f20680506407a46ae7f
15,0,training/notflip/0049_000000023.jpg,notflip,0049,notflip__0049,23,training,84daa9a97640c9e1ee48188763932269dabdae05bc00eb091fb5dc392e199f72
15,0,training/notflip/0049_000000024.jpg,notflip,0049,notflip__0049,24,training,fb15eec36319fa20e07350144ba7839fea60ac3efdfe030b614fbddcfbc2499b
15,0,training/notflip/0049_000000025.jpg,notflip,0049,notflip__0049,25,training,7419b8232b9d2da2ad9aeac7384e0028cdb8634be605889f002c97c51ddc6268
15,0,testing/notflip/0049_000000026.jpg,notflip,0049,notflip__0049,26,testing,566ac1680c1c02ff35fe6b6cd8d58b1f7a0ed2ada12f5c9b03a2081fde8da2da
15,0,training/notflip/0049_000000027.jpg,notflip,0049,notflip__0049,27,training,1d9c9483bb0c53a46d123802dddb9e55faa4823bfd52a1fab6f7cb3e73d7ab82
15,0,testing/notflip/0049_000000028.jpg,notflip,0049,notflip__0049,28,testing,89594793006b645cea96b4aab9defc685c8b015e04802775ce94f1d79d15951b
15,0,training/notflip/0049_000000029.jpg,notflip,0049,notflip__0049,29,training,34077a61bc8e82e975ba55eceeef598fe3d6b2f15d9f1012a6c77283cf2414c0
15,0,training/notflip/0049_000000030.jpg,notflip,0049,notflip__0049,30,training,dfbb17cdcde354ad001653f69e5be2df056cf8d75f5c5a962eef41a0ee68e413
16,1,training/notflip/0058_000000012.jpg,notflip,0058,notflip__0058,12,training,c52e6642039522bda6f5f238bf31d66da103c9d6bead47c99633baf94aa5610b
16,0,testing/notflip/0058_000000013.jpg,notflip,0058,notflip__0058,13,testing,8f7eff5e085ab5b2182f4d94d8cc87f30b8dea5b1dcf533c957f7db24353d681
16,0,training/notflip/0058_000000014.jpg,notflip,0058,notflip__0058,14,training,df4a37681efa49d64b27965049fdeb72eac52c6a6147a6fbbf952be4fc77771a
16,0,training/notflip/0058_000000015.jpg,notflip,0058,notflip__0058,15,training,e3922713ed4c2a4b9a2ba1476468a18bde54f6b4fa6771d353e9e9b2540f4ff7
16,0,training/notflip/0058_000000016.jpg,notflip,0058,notflip__0058,16,training,c7de647b7e68cfe6fd32b2cd1ae03277b28f08e1f330274ca97c8027facd1cf9
16,0,training/notflip/0058_000000017.jpg,notflip,0058,notflip__0058,17,training,effd4432514f03f472c63829b7a2859189c49e608698d66a3baceea0db3c478b
16,0,testing/notflip/0058_000000018.jpg,notflip,0058,notflip__0058,18,testing,4b785319ae8817f846718a6e57f62feb5412cfa9a09a070d20051a0d8946110c
16,0,training/notflip/0058_000000019.jpg,notflip,0058,notflip__0058,19,training,5b0bb55b356d83aafa8e14e981142d51735457bbdd83e71cf7317d09b2da3c71
16,0,testing/notflip/0058_000000020.jpg,notflip,0058,notflip__0058,20,testing,233eaacbf75405dc901c8994b6f6cf27bcd034a21e73bdafa821d72ba8f51117
16,0,testing/notflip/0058_000000021.jpg,notflip,0058,notflip__0058,21,testing,ac3923c3ad1311a0d242956d6bbb6960d06001270016a4cc440a7b20253b980c
16,0,training/notflip/0058_000000022.jpg,notflip,0058,notflip__0058,22,training,53475204931346fc6e02596837cfbecdc9f46ee2296bf80bef9b4f110bb83afc
16,0,training/notflip/0058_000000023.jpg,notflip,0058,notflip__0058,23,training,200e89ed19efa1f85099c1ba7757edd25adcf62d99d9656412b287b3c0bf834f
16,0,training/notflip/0058_000000024.jpg,notflip,0058,notflip__0058,24,training,667307e5aefaed14af985b7438964ea6bddd2f257342595a9e63c6736e146679
16,0,testing/notflip/0058_000000025.jpg,notflip,0058,notflip__0058,25,testing,5ad1315e6821e508a5739dc3c9225d40c8f12b94bd944c6977b89ee267519693
16,0,training/notflip/0058_000000026.jpg,notflip,0058,notflip__0058,26,training,cd9126cba94899e4e707e354eed4cd9912826fc17fee042de781f66263b6aaf4
16,0,training/notflip/0058_000000027.jpg,notflip,0058,notflip__0058,27,training,e8e61e864ed065ae001ff721d6473b1c118c51d71f5e3d5340c5cd136650144f
16,0,training/notflip/0058_000000028.jpg,notflip,0058,notflip__0058,28,training,59143aa28a2fab54e798b8027b1a9d15de5fbe94d4ce5677600dd2cd6fd1094f
16,0,training/notflip/0058_000000029.jpg,notflip,0058,notflip__0058,29,training,75339c51bd135603e984e76f383f3fd5d54c0b3381ccfa4f7423656c4bed8ea2
16,0,training/notflip/0058_000000030.jpg,notflip,0058,notflip__0058,30,training,45a52300de7c6b3a00b4c7458c9c011520e347da638c082efd23b3869e88809c
17,1,testing/notflip/0035_000000015.jpg,notflip,0035,notflip__0035,15,testing,e090adb585866b4f2d0c7cb79d078cbd74e030a6d8a40a2700d29cc33da43d17
17,0,testing/notflip/0035_000000016.jpg,notflip,0035,notflip__0035,16,testing,2f3f937dc8634ca02316f1a861974290735db8f3a6084be159bf64cbd404b814
17,0,training/notflip/0035_000000017.jpg,notflip,0035,notflip__0035,17,training,f55d202204daf358cc84ecdf3b596ef864921c9c2e6c0529b0d68a328611c736
17,0,training/notflip/0035_000000018.jpg,notflip,0035,notflip__0035,18,training,f514e2fa6fad60b6d9410fa458b9f7c8967dda0754429eb6b1573b15328879c8
17,0,training/notflip/0035_000000019.jpg,notflip,0035,notflip__0035,19,training,122aaea012a916ed48e6ad87d0dbb80cec6f66ecb16b8a0110217b77cbdd8328
17,0,training/notflip/0035_000000020.jpg,notflip,0035,notflip__0035,20,training,65023959b82e1b6e465223183b53e4755adbe2dfb99d35ed3a3cfcfc7600d156
17,0,training/notflip/0035_000000021.jpg,notflip,0035,notflip__0035,21,training,11f692741388d3292bf9009af5313571a9128c90073c8b6df9531024edd3df9f
17,0,training/notflip/0035_000000022.jpg,notflip,0035,notflip__0035,22,training,fb7a22703386e8492792a2cff449c423a3c968f3540439dcd752e11318b0cc36
17,0,training/notflip/0035_000000023.jpg,notflip,0035,notflip__0035,23,training,4ae6a58d7f0ae073892f3cac9576205c88aa564fefd73459fe7a69596e5cd6ed
17,0,training/notflip/0035_000000024.jpg,notflip,0035,notflip__0035,24,training,9b4a653a31919b0e3c69cafae1052e88e976093af5ec81a1ffdbcdf69d6aa8fe
17,0,training/notflip/0035_000000025.jpg,notflip,0035,notflip__0035,25,training,28324755e6293e4fc57bb8112b4f6b87b4c60415f461ee4acd3c9a7e7dc03042
17,0,testing/notflip/0035_000000026.jpg,notflip,0035,notflip__0035,26,testing,061a428ed9aac87c6f6e7246bd4df95eb8858cec7aeccd6bf1ed841fdd5ca2f5
17,0,training/notflip/0035_000000027.jpg,notflip,0035,notflip__0035,27,training,17ecdda2b2230d41fd23ce9d205edd00af7b0f7f157184577afd0b32868a3f57
17,0,training/notflip/0035_000000028.jpg,notflip,0035,notflip__0035,28,training,1a8c137563d22e1a69cda3512ed856165617cea3e76b30019e1d9c93cd583cf8
17,0,training/notflip/0035_000000029.jpg,notflip,0035,notflip__0035,29,training,5e3cb616d954e4111bf58c48c3fb9058013edd4188201646e6a0433dfe04f9d0
17,0,training/notflip/0035_000000030.jpg,notflip,0035,notflip__0035,30,training,9860d792eef3b0aac5d810ac7fbfa1b46551957428afb16c88bb7713a93ed80c
17,0,training/notflip/0035_000000031.jpg,notflip,0035,notflip__0035,31,training,14f4ecf3d015a11180127a61b8412a67f9ae084485a654890f644f6b0f5bdec3
17,0,training/notflip/0035_000000032.jpg,notflip,0035,notflip__0035,32,training,89129630fed77f9beb4a61e96f0b452644922e9852baf7f4f961f50728a9a232
18,1,training/notflip/0019_000000006.jpg,notflip,0019,notflip__0019,6,training,3d545ae84e96ae47c2231e0f9413b7468362c884513b46e72e20516eba74a7ff
18,0,training/notflip/0019_000000007.jpg,notflip,0019,notflip__0019,7,training,a1e019934aaa65924846270d182bf70d7e9e67325f75becf2b790a1b22920113
18,0,training/notflip/0019_000000008.jpg,notflip,0019,notflip__0019,8,training,0d794ce63146d48b32a3533769da32ae5b5b4e4269f3442710a5a872e234291c
18,0,training/notflip/0019_000000009.jpg,notflip,0019,notflip__0019,9,training,de8db77f72913090f5727012cbbe23f9cbc05f68acc02def1e57832270bba08a
18,0,training/notflip/0019_000000010.jpg,notflip,0019,notflip__0019,10,training,1b661849515e1864b4499b9aa8416933591ed16466ea5a3652895b8fdedcfe48
18,0,training/notflip/0019_000000011.jpg,notflip,0019,notflip__0019,11,training,afdbb39630a1f474f88cf848979dae23d9f595b3248bbd78a9d772415dbdcec8
18,0,testing/notflip/0019_000000012.jpg,notflip,0019,notflip__0019,12,testing,68eaff93b7dfcbd4b3c93033d4c312855b10b2a857ff1bdb04cb4298fc9847fe
18,0,training/notflip/0019_000000013.jpg,notflip,0019,notflip__0019,13,training,15a5f78885505170ffa29d844b373e8631464472ae0a0645095f1740b0b26a11
18,0,training/notflip/0019_000000014.jpg,notflip,0019,notflip__0019,14,training,37dbfde4f86f51f666d417dd2d0b7aa437a19d16d025c7b732f8823b2b9ad6c0
18,0,testing/notflip/0019_000000015.jpg,notflip,0019,notflip__0019,15,testing,b5c4e07d428ade9c7d9446e660ddfd0576d30b4c2789b9b5d271b7601bee5258
18,0,training/notflip/0019_000000016.jpg,notflip,0019,notflip__0019,16,training,cc7be5c385a99942ac5ee031ebd64b86ab71fea7d958a973377ef2b3b10f3055
18,0,training/notflip/0019_000000017.jpg,notflip,0019,notflip__0019,17,training,3d1850354e9082b2500b397f2f939dcb470ab15c543147c5a22a5cb959c9b1ba
18,0,training/notflip/0019_000000018.jpg,notflip,0019,notflip__0019,18,training,88652a381d36c183cb4b2e886ee83f303f9628846ed59ff4141100d1837fa4e9
18,0,training/notflip/0019_000000019.jpg,notflip,0019,notflip__0019,19,training,1e0ca4bd9a10b4ab268e33316c9777d67481859e10901eb770168134ede4c7a2
18,0,training/notflip/0019_000000020.jpg,notflip,0019,notflip__0019,20,training,f3340fa3bad74b796cac308ff293ebf24bc8b95f75a91c5be8d836c443ecec6c
18,0,training/notflip/0019_000000021.jpg,notflip,0019,notflip__0019,21,training,77f1c9a51f43ad884d3b82ed0967cde29431d3b9da6e9c1815b2e97e508ba53d
18,0,training/notflip/0019_000000022.jpg,notflip,0019,notflip__0019,22,training,3696dea16cd0988fe094d0c76f233c0c729c794258800cb5ebdcad147fd0868f
19,1,testing/notflip/0036_000000014.jpg,notflip,0036,notflip__0036,14,testing,b89f5d8ca54f3cb06e63a3327a3062c4c6039243e643288da2ba9a7a1813750b
19,0,training/notflip/0036_000000015.jpg,notflip,0036,notflip__0036,15,training,07753f70692802c6f2e27a02a0301cd3c93e2f5b7af7b938ef65b7957922f831
19,0,training/notflip/0036_000000016.jpg,notflip,0036,notflip__0036,16,training,263b58a35f2fa78ba818242e41a4b658b037b694a541820f25a829427fcf0c94
19,0,training/notflip/0036_000000017.jpg,notflip,0036,notflip__0036,17,training,c3c0445ef2bfae5bbdcab49ef1146fe3db83d129391cbfebcfd78c9f79ab6c69
19,0,training/notflip/0036_000000018.jpg,notflip,0036,notflip__0036,18,training,03a9a3d7812911b3c9aba6029bc2cc42c370b0d032d994bfda99b25f64519edb
19,0,training/notflip/0036_000000019.jpg,notflip,0036,notflip__0036,19,training,37ad905cde75ead97f95d4855ddf14a8ee2a20d65c237ca90c1223853bdd2742
19,0,testing/notflip/0036_000000020.jpg,notflip,0036,notflip__0036,20,testing,d063f9465763dd3a69400f4215150eac914c213b9c3429d7c087123b3cab93f7
19,0,training/notflip/0036_000000021.jpg,notflip,0036,notflip__0036,21,training,affc9f8ee447b32aec87e9a9c05e3a0217c6f922c5ecef6cfe311ed38e65af94
19,0,training/notflip/0036_000000022.jpg,notflip,0036,notflip__0036,22,training,61124e42cc297949155a4d7f319c50caaf1a062ebf80cdc8f3a1373d8582c816
19,0,training/notflip/0036_000000023.jpg,notflip,0036,notflip__0036,23,training,570b05d8fea4aa2e4398e5933a93ab43c0a1fa8d1df027e47ef92e1dd8e3b6c0
19,0,training/notflip/0036_000000024.jpg,notflip,0036,notflip__0036,24,training,bc467d5050bf97c192e1825e77145c68738271d19167e3456490807805f109c6
19,0,testing/notflip/0036_000000025.jpg,notflip,0036,notflip__0036,25,testing,cc9c4db31114a9bae0194d2c2bfed50d7f3ad37e95ff76750f770dc9eb950f80
19,0,training/notflip/0036_000000026.jpg,notflip,0036,notflip__0036,26,training,9484ef069ea320d5d4a22df33e27d762f18cc38ad4ab464705ca2dd44de273bd
19,0,training/notflip/0036_000000027.jpg,notflip,0036,notflip__0036,27,training,3a770a1509e24fcdcbb52a829cb7266792e5eb6f694f8d487f6784c3d29b49c0
19,0,testing/notflip/0036_000000028.jpg,notflip,0036,notflip__0036,28,testing,4e73125ac53439ad7c04b3fc1937cfa4766120e8cda4efc8d0314b3fdd70b9de
19,0,training/notflip/0036_000000029.jpg,notflip,0036,notflip__0036,29,training,7c9ce0232981253f0284af298db49cae7e6d49d9475a5800cb64acc0f1841ade
19,0,testing/notflip/0036_000000030.jpg,notflip,0036,notflip__0036,30,testing,a7f2e80f0d17f757d9a25282b0c80967bb1b0edd27fb5bb1a70b1fc125a84ef2
20,1,training/notflip/0038_000000014.jpg,notflip,0038,notflip__0038,14,training,8ce690c00bd39ba0684e9f7a15a66f22b8b57c70461ec9684dd7cae8632bd434
20,0,training/notflip/0038_000000015.jpg,notflip,0038,notflip__0038,15,training,b50e7b97bff05a982b142d497f297d63233bd2049ec1ead599b9f2f9e205167b
20,0,training/notflip/0038_000000016.jpg,notflip,0038,notflip__0038,16,training,36a3bf04a8904c08378a33a5c7395db4e5bee76837b08f73bb162bbfad787a9e
20,0,training/notflip/0038_000000017.jpg,notflip,0038,notflip__0038,17,training,8a108d6d875b83cd5c5616cf399631e70e94e7966baa778a0eeb1a2625c5f962
20,0,training/notflip/0038_000000018.jpg,notflip,0038,notflip__0038,18,training,5776f1653fb79202d80e8c1e68ddf63d487e7f99affc477a3ddca2e7b19985bb
20,0,training/notflip/0038_000000019.jpg,notflip,0038,notflip__0038,19,training,8c2c624f708687e84efb6223c77cb0ae0bd45f2c8087ecef182f5522f2b406cb
20,0,testing/notflip/0038_000000020.jpg,notflip,0038,notflip__0038,20,testing,fb0ce559c465b141b519ceb069b6b0379097e20100adb59e6ccba0ae0fe53c5e
20,0,training/notflip/0038_000000021.jpg,notflip,0038,notflip__0038,21,training,75d640d6cc49bc658f6b038b23dab31525234f5f695c3024ef8e162585f85a5f
20,0,testing/notflip/0038_000000022.jpg,notflip,0038,notflip__0038,22,testing,aae17fcaf00acee9d8ab6b83ba001a64b6cf5a0cd7fa32ff2bed9a8e9875cf72
20,0,testing/notflip/0038_000000023.jpg,notflip,0038,notflip__0038,23,testing,30d535e93b170761403441424f4e99c587ede7c83ad38b4d795c3964d895dbd0
20,0,training/notflip/0038_000000024.jpg,notflip,0038,notflip__0038,24,training,2aa02994639c5a1c9a98c6338a51b902f627fe3e44a450759495835f529e0e47
20,0,training/notflip/0038_000000025.jpg,notflip,0038,notflip__0038,25,training,b136a4b141e952886fb6061ad64a68be4366c4d45a54a9992c5cbaeadcc3c10d
20,0,training/notflip/0038_000000026.jpg,notflip,0038,notflip__0038,26,training,4043b31a3da399a80a07e45d98fc51b0388e39c2723e6c54633a4dbe207f53d3
20,0,training/notflip/0038_000000027.jpg,notflip,0038,notflip__0038,27,training,5f0e4de60e7b901512e747e68316ab76ed13479835c1cee14d79e9b8e511b7f7
20,0,training/notflip/0038_000000028.jpg,notflip,0038,notflip__0038,28,training,a65d347a0ac80cf9856afb39ba00533ba405fca0ad3765fa5d73a8705dda4f70
20,0,training/notflip/0038_000000029.jpg,notflip,0038,notflip__0038,29,training,c6a3351af3ca0b573d753871173b95ffbf7c1937ba2275b8e127a2b2f6b84040
20,0,training/notflip/0038_000000030.jpg,notflip,0038,notflip__0038,30,training,c0c9ec592399a5e88edd63c29ea73af4683d4deb11828015d94c0cb62ec74bf3
21,1,testing/notflip/0044_000000014.jpg,notflip,0044,notflip__0044,14,testing,eb640d1ddb444162a2bfb386b19ef2aaab8b653d400069197b6dcff2d5f67583
21,0,training/notflip/0044_000000015.jpg,notflip,0044,notflip__0044,15,training,207fc04d15b7d5b3bc322dd170ba422530c3ef27a5fa51a67cad7abf194ed59c
21,0,training/notflip/0044_000000016.jpg,notflip,0044,notflip__0044,16,training,d6a3cb476bf1d00fb732505f493850330c3d39e182f6c13f9e8bd3a60b00ace4
21,0,training/notflip/0044_000000017.jpg,notflip,0044,notflip__0044,17,training,95ff293651d3dc27e1dbc0214883999b3edc2343b1d6eb487da38e1ef5bdd225
21,0,training/notflip/0044_000000018.jpg,notflip,0044,notflip__0044,18,training,f15261845d3c05e4e98e1533cf1491e280c71f5d9b87d814c2749371b54d9792
21,0,training/notflip/0044_000000019.jpg,notflip,0044,notflip__0044,19,training,162b36a81ef70af1347f9c747f01397afcf7c7771bdead7bbaf7503ced68db92
21,0,training/notflip/0044_000000020.jpg,notflip,0044,notflip__0044,20,training,d76dd3c34532e6cdcc0597ec545df038614753532d84e0a61cffc8f0b39d568e
21,0,training/notflip/0044_000000021.jpg,notflip,0044,notflip__0044,21,training,182cbf00fab9e7a71c82cf217a79b5d2e72faf04cf172dd84988c0191cecc67d
21,0,training/notflip/0044_000000022.jpg,notflip,0044,notflip__0044,22,training,13d665373ea21c7edc0b81bf8a5c8dbd75d4e90f0db8ba23c6ce4e89526811c3
21,0,training/notflip/0044_000000023.jpg,notflip,0044,notflip__0044,23,training,380c94f57b8160b25f4f7f35b10699afcbd2a148d87306d0b74027230d3b6243
21,0,training/notflip/0044_000000024.jpg,notflip,0044,notflip__0044,24,training,90215051df3269b5de7204c3ef49440788322a7f56f69132741f963e7bbe01b6
21,0,training/notflip/0044_000000025.jpg,notflip,0044,notflip__0044,25,training,ba160d5020817b7fdd6a8a035169a2eb845dd5249f6a44bf925aba28b0693d04
21,0,training/notflip/0044_000000026.jpg,notflip,0044,notflip__0044,26,training,57e1534faa5378016b253684de4b31eea1430b6bbf1a7f12543449c8277fcb94
21,0,testing/notflip/0044_000000027.jpg,notflip,0044,notflip__0044,27,testing,838de401dcfddbd5b9797286a69a03136800a1ed93efe9ab7b318bcfc339ff51
21,0,training/notflip/0044_000000028.jpg,notflip,0044,notflip__0044,28,training,c2a9c9ccc15ec9ba52ffe9364f18f6b5049f84e6a75669f2db31fa294f1c1fb2
21,0,training/notflip/0044_000000029.jpg,notflip,0044,notflip__0044,29,training,e1efe05692c822d135a9b068d35f43d454fb8a5b33e1a9256cc168cb1df72179
21,0,training/notflip/0044_000000030.jpg,notflip,0044,notflip__0044,30,training,483e1c277733dc88b213b68e6e9e3c06d93901eab7d7eca04d9340019f29c447
22,1,training/notflip/0006_000000004.jpg,notflip,0006,notflip__0006,4,training,2e3172520d7e3d578975181d8825c4cf69d7806df73f9245665decda164b1d24
22,0,training/notflip/0006_000000005.jpg,notflip,0006,notflip__0006,5,training,560f40aef7f413a260093f4a22b093b22cee676786f8b2955724e964374ed1ce
22,0,training/notflip/0006_000000006.jpg,notflip,0006,notflip__0006,6,training,cf783251d779f863d53826f1e494cb58f66be4418fc7d0ac00b59e13a91a6d18
22,0,training/notflip/0006_000000007.jpg,notflip,0006,notflip__0006,7,training,7abcd4d795b691b527baf1021e083a7dd3f94d75ab0c6e23bd1973f40272fbbf
22,0,training/notflip/0006_000000008.jpg,notflip,0006,notflip__0006,8,training,1e6711f768149f141283862446dc49bcaa5ca8225feea6b5a0275dcda914bd93
22,0,testing/notflip/0006_000000009.jpg,notflip,0006,notflip__0006,9,testing,5dfe591f552b4db8707a5ac9f08720597151093a19c09fa736525298e8705fd8
22,0,training/notflip/0006_000000010.jpg,notflip,0006,notflip__0006,10,training,31162a604151b2f59585333739b5847a1a7d36e514bc805ffc1ffb91a85d76a0
22,0,training/notflip/0006_000000011.jpg,notflip,0006,notflip__0006,11,training,9e68538b11c1a05300f894abbd3bf3b5824e40e99ea75e60b4e680125e768f8b
22,0,training/notflip/0006_000000012.jpg,notflip,0006,notflip__0006,12,training,6fa6e43b7c85b626f85c31009afbc672024e9380a7b7173f55d8f51c0c5e692e
22,0,training/notflip/0006_000000013.jpg,notflip,0006,notflip__0006,13,training,ad99f42639418a1fbb54eec508f4472527212b0b9cd9e1d2e89913bca7a62d61
22,0,training/notflip/0006_000000014.jpg,notflip,0006,notflip__0006,14,training,f6f5583c7724d2aa35ebd5b5cd47e71fcfe9bd69ea3f54ee33fece4056053a07
22,0,testing/notflip/0006_000000015.jpg,notflip,0006,notflip__0006,15,testing,f58eddec3e4995cbb753921945c56f8e2802f7cd3a53a1d8005b45c3aff9b410
22,0,testing/notflip/0006_000000016.jpg,notflip,0006,notflip__0006,16,testing,82f9bb70d67ff5af7ba4991a41f2e7b3c93568781f30a288d695c6a6bc58d1aa
22,0,training/notflip/0006_000000017.jpg,notflip,0006,notflip__0006,17,training,cf6d3e6764b2c18e8d3f15299158e7fc6a555ef3dc5482d72da60f7a139c7183
22,0,training/notflip/0006_000000018.jpg,notflip,0006,notflip__0006,18,training,bc117ecc4cb798a1bcec8813e2fb948803476203f33e2b8cf7c74291eb1a792c
22,0,testing/notflip/0006_000000019.jpg,notflip,0006,notflip__0006,19,testing,13dc0def23292569467cde55d1cc96de9faf9571e717babda6358b26cb2c49b9
23,1,testing/notflip/0027_000000001.jpg,notflip,0027,notflip__0027,1,testing,c6b4fa505d9374cac8796a3134b46ae5b0f6b3cb237d0ce7d7e53761c09e835b
23,0,training/notflip/0027_000000002.jpg,notflip,0027,notflip__0027,2,training,5cba4ad444b7381a2ef1849345469d733019de6c097c43dde2a178b3d3216849
23,0,training/notflip/0027_000000003.jpg,notflip,0027,notflip__0027,3,training,ca67dfc6592e27181b511d5e4faa695637122ab7ee4beaa26abaea2a37cc7de6
23,0,testing/notflip/0027_000000004.jpg,notflip,0027,notflip__0027,4,testing,68072b0a593d1c228063a6f4676ad7976ad03361bfe7f2bc7c9dbeeb02309500
23,0,training/notflip/0027_000000005.jpg,notflip,0027,notflip__0027,5,training,0c7d67e9b9c056981eba8ecb4953ddbd4896170e2e053512bd3021b14ddf6838
23,0,training/notflip/0027_000000006.jpg,notflip,0027,notflip__0027,6,training,bc813e67f99dfef2d4b9896a0abe0d292d9c6d935281e350d368c98d44483550
23,0,training/notflip/0027_000000007.jpg,notflip,0027,notflip__0027,7,training,367d5ec0b08b4d7cae97642d59ebe1585db24755cede1d9145b064ba70b261fb
23,0,training/notflip/0027_000000008.jpg,notflip,0027,notflip__0027,8,training,ee330c2e47097221e90e9017ad2caa162eaf116b3d5d362d4e0292c45bb1bc56
23,0,training/notflip/0027_000000009.jpg,notflip,0027,notflip__0027,9,training,8a5e6323d4a466826064c1a53495720110de30fd4c0fbdc746aa6ac5b298c5cc
23,0,testing/notflip/0027_000000010.jpg,notflip,0027,notflip__0027,10,testing,4877edf04be655a5419531c6779f32d088b43722cd700ac0820a1e381e70d870
23,0,training/notflip/0027_000000011.jpg,notflip,0027,notflip__0027,11,training,61520d4eef4548ab281054ecdc2a1b338f86f65b143f075ec511e4e4b4df843f
23,0,training/notflip/0027_000000012.jpg,notflip,0027,notflip__0027,12,training,ecea2f61272e27d7e018b7cafba27735cb67989f4bf9aa86c708aec06fb048f6
23,0,testing/notflip/0027_000000013.jpg,notflip,0027,notflip__0027,13,testing,a0e59bb80ca3fd818362cf7d7ca6b6cdd43b6b7a95d6888f0f5623634cae3a2b
23,0,training/notflip/0027_000000014.jpg,notflip,0027,notflip__0027,14,training,9bf7fa6647e96119f7831c89db04c690b6ef16d82d51a4bbd5570b7633107678
23,0,training/notflip/0027_000000015.jpg,notflip,0027,notflip__0027,15,training,100e388138da40c91fb695c5939e316e28883e8459b9230b872dd99115ea4957
23,0,training/notflip/0027_000000016.jpg,notflip,0027,notflip__0027,16,training,257f8cff8912fe714b5c2994394eace046053ae1bbc261f5cc7511f3f85fa4b8
24,1,training/notflip/0053_000000015.jpg,notflip,0053,notflip__0053,15,training,4e5f9069a62b53256cc1043e8b6def567470c5769b2c5e9a0edbefd3472dc0a8
24,0,testing/notflip/0053_000000016.jpg,notflip,0053,notflip__0053,16,testing,68a002c803ecc828989bf5a6f68be1c5c2cad2f1e816285a0475eee7025bacc6
24,0,testing/notflip/0053_000000017.jpg,notflip,0053,notflip__0053,17,testing,22e5fffec7dd717121fda22f6fc8d1b853f2d80f5cc2b9d1f7c969bcd068e6ec
24,0,training/notflip/0053_000000018.jpg,notflip,0053,notflip__0053,18,training,086fa3458315eb8e09102fc91da38e58cc58f11fcaf5327f71296eeba8c9fdf5
24,0,training/notflip/0053_000000019.jpg,notflip,0053,notflip__0053,19,training,41eed1e6daeeb688fa2f859f7e2a314be2a1dd4774617cd887b294ecdecdeef8
24,0,training/notflip/0053_000000020.jpg,notflip,0053,notflip__0053,20,training,07d48893d4bec0a3c53b636ee411330c4f6a52c90ad8521b3d607886bf8cd06e
24,0,training/notflip/0053_000000021.jpg,notflip,0053,notflip__0053,21,training,a11d37287766e5042f877f76488a5ba7391d709f33d8e23e59e3d38caaf3cf0b
24,0,training/notflip/0053_000000022.jpg,notflip,0053,notflip__0053,22,training,9958bf95f5dd129068f140cf24f1326677e1bb8e8476fa2ed62961d25fecec81
24,0,training/notflip/0053_000000023.jpg,notflip,0053,notflip__0053,23,training,20c353fbb717f9492aa239f7bd4450713672210f662e0884377bf4631087b33d
24,0,training/notflip/0053_000000024.jpg,notflip,0053,notflip__0053,24,training,b68de79793c7bf2d95b7480560a0d958a4fc534feb6cdcc084580b2c6a3d7333
24,0,testing/notflip/0053_000000025.jpg,notflip,0053,notflip__0053,25,testing,88afdc16e95766973db780c32925c0d6f9de6ded4146b17dbde933bd65cd2953
24,0,training/notflip/0053_000000026.jpg,notflip,0053,notflip__0053,26,training,70a940ebf0821fd5bd1ae0a8fdff6c22b9402d70f6d0c17d936f94926d58b51e
24,0,training/notflip/0053_000000027.jpg,notflip,0053,notflip__0053,27,training,22d24e782bf85b5e40a5f3670664f3f05328e7af00e62b9e6f7fe28ee5646fa9
24,0,training/notflip/0053_000000028.jpg,notflip,0053,notflip__0053,28,training,40f1da39064f7c4eab2759dab55b788967c64fdeaa3ff210bfa9cfddeab77250
24,0,training/notflip/0053_000000029.jpg,notflip,0053,notflip__0053,29,training,1be7fa53f3a4c1a19f53f370a6deb3b377ecdd1938173c492bf19e448a4e1e4e
24,0,training/notflip/0053_000000030.jpg,notflip,0053,notflip__0053,30,training,86ba58cefcba13345f0f0a44313f9ef92dbed677bdf4eae133e02009e9c8cf7a
25,1,training/notflip/0050_000000014.jpg,notflip,0050,notflip__0050,14,training,c9022c6e50fa9134f5ddd313407d322953fd33e54ebe27a3b02853926fb8f877
25,0,training/notflip/0050_000000015.jpg,notflip,0050,notflip__0050,15,training,51d04883ac3db930a0bd51de09f2de7bc828d40b5faf809c36a7ea9acefd8016
25,0,training/notflip/0050_000000016.jpg,notflip,0050,notflip__0050,16,training,175823e0804185074315f536385b5d8298ed05c5fa9c5f0b09f2ac03795badcf
